player,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
Steven Moreira,2097.0,54.0,590.0,972.0,535.0,27.0,15.0,5.0,10.0,1,0,0,508.0,25.0,3.0,2.0,2504.026090639208,304.0,1948.3087185734203,13.0,1,14.0,0.0,2.0,5.0,7.0,0.0,561.0,481.0,0.0,0.0,450.0,29.0,167.0,177.0,106.0,7.0,15.0,5.0,10.0,1,0,0,165.0,10.0,1.0,1.0,1045.4399467887258,93.0,701.0975592423978,2.0,1,14.0,0.0,2.0,5.0,7.0,0.0,32.0,31.0,0.0,0.0,0.02575107296137339,0.28135431568907965,0.463519313304721,0.25512637100619934,0.012875536480686695,0.857397504456328,0.3333333333333333,4.929185217793717,0.04921259842519685,0.005905511811023622,0.003937007874015748,6.408910258465198,0.027559055118110236,23.3,0.6,6.556,10.8,5.944,0.3,0.167,0.056,0.111,0.011,0.0,0.0,5.644,0.278,0.033,0.022,27.823,3.378,21.648,0.144,0.011,0.156,0.0,0.022,0.056,0.078,0.0,6.233,5.344,0.0,0.0,5.0,0.322,1.856,1.967,1.178,0.078,0.167,0.056,0.111,0.011,0.0,0.0,1.833,0.111,0.011,0.011,11.616,1.033,7.79,0.022,0.011,0.156,0.0,0.022,0.056,0.078,0.0,0.356,0.344,0.0,0.0,0.071
Stopilla Sunzu,1234.0,92.0,627.0,544.0,63.0,44.0,1.0,0.0,1.0,0,0,0,290.0,2.0,0.0,0.0,1258.1743701249188,179.0,897.1695076404854,2.0,0,2.0,0.0,1.0,1.0,0.0,0.0,321.0,301.0,0.0,0.0,251.0,55.0,157.0,73.0,21.0,10.0,1.0,0.0,1.0,0,0,0,41.0,1.0,0.0,0.0,249.55657979263262,30.0,171.56678021887538,0.0,0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.07455429497568881,0.5081037277147488,0.44084278768233387,0.051053484602917344,0.03565640194489465,0.9376947040498442,0.0,4.338532310775582,0.006896551724137931,0.0,0.0,5.01212015441612,0.006896551724137931,13.711,1.022,6.967,6.044,0.7,0.489,0.011,0.0,0.011,0.0,0.0,0.0,3.222,0.022,0.0,0.0,13.98,1.989,9.969,0.022,0.0,0.022,0.0,0.011,0.011,0.0,0.0,3.567,3.344,0.0,0.0,2.789,0.611,1.744,0.811,0.233,0.111,0.011,0.0,0.011,0.0,0.0,0.0,0.456,0.011,0.0,0.0,2.773,0.333,1.906,0.0,0.0,0.022,0.0,0.011,0.011,0.0,0.0,0.067,0.067,0.0,0.0,0.056
Stéphan Raheriharimanana,186.0,4.0,45.0,129.0,12.0,1.0,2.0,1.0,1.0,0,0,0,48.0,2.0,0.0,0.0,181.10253785577163,23.0,130.09067445286965,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,51.0,0.0,0.0,41.0,1.0,12.0,29.0,0.0,0.0,2.0,1.0,1.0,0,0,0,15.0,2.0,0.0,0.0,79.80816625295022,9.0,63.091813588419754,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.021505376344086023,0.24193548387096775,0.6935483870967742,0.06451612903225806,0.005376344086021506,0.85,0.5,3.772969538661909,0.041666666666666664,0.0,0.0,5.65611628055955,0.0,2.067,0.044,0.5,1.433,0.133,0.011,0.022,0.011,0.011,0.0,0.0,0.0,0.533,0.022,0.0,0.0,2.012,0.256,1.445,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.567,0.0,0.0,0.456,0.011,0.133,0.322,0.0,0.0,0.022,0.011,0.011,0.0,0.0,0.0,0.167,0.022,0.0,0.0,0.887,0.1,0.701,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.067,0.0,0.0,0.063
Stéphane Darbion,3202.0,30.0,365.0,1569.0,1268.0,147.0,48.0,22.0,26.0,3,7,0,800.0,51.0,16.0,4.0,5859.938265257617,480.0,4497.099793270023,39.0,0,40.0,0.0,3.0,16.0,21.0,4.0,1083.0,833.0,0.0,0.0,824.0,20.0,98.0,422.0,304.0,47.0,48.0,22.0,26.0,3,7,0,354.0,21.0,10.0,2.0,2983.1470092094364,207.0,2067.794998588209,6.0,0,40.0,0.0,3.0,16.0,21.0,4.0,82.0,77.0,0.0,0.0,0.009369144284821987,0.11399125546533416,0.49000624609618987,0.39600249843847596,0.04590880699562773,0.7691597414589104,0.4583333333333333,7.324922831572021,0.06375,0.02,0.005,9.368957902645882,0.05,35.578,0.333,4.056,17.433,14.089,1.633,0.533,0.244,0.289,0.033,0.078,0.0,8.889,0.567,0.178,0.044,65.11,5.333,49.968,0.433,0.0,0.444,0.0,0.033,0.178,0.233,0.044,12.033,9.256,0.0,0.0,9.156,0.222,1.089,4.689,3.378,0.522,0.533,0.244,0.289,0.033,0.078,0.0,3.933,0.233,0.111,0.022,33.146,2.3,22.975,0.067,0.0,0.444,0.0,0.033,0.178,0.233,0.044,0.911,0.856,0.0,0.0,0.104
Stéphane Ruffier,2332.0,1914.0,2314.0,12.0,6.0,5.0,0.0,0.0,0.0,0,0,0,496.0,0.0,0.0,0.0,2576.2856782042177,348.0,2219.3398251651056,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,455.0,0.0,0.0,237.0,217.0,235.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0,0,103.0,0.0,0.0,0.0,357.03393830902945,61.0,213.72059069301497,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,0.8207547169811321,0.9922813036020584,0.005145797598627788,0.002572898799313894,0.002144082332761578,0.9827213822894169,0.0,5.194124351218181,0.0,0.0,0.0,6.377413290704326,0.0,25.911,21.267,25.711,0.133,0.067,0.056,0.0,0.0,0.0,0.0,0.0,0.0,5.511,0.0,0.0,0.0,28.625,3.867,24.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.144,5.056,0.0,0.0,2.633,2.411,2.611,0.0,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,1.144,0.0,0.0,0.0,3.967,0.678,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.071
Stéphane Sparagna,513.0,21.0,200.0,287.0,26.0,13.0,2.0,2.0,0.0,0,0,0,125.0,0.0,0.0,0.0,620.7312371275366,90.0,530.2945723523432,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,129.0,0.0,0.0,78.0,10.0,40.0,30.0,8.0,4.0,2.0,2.0,0.0,0,0,0,12.0,0.0,0.0,0.0,27.563544531246556,8.0,15.860756878321842,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.04093567251461988,0.3898635477582846,0.5594541910331384,0.050682261208576995,0.025341130604288498,0.9148936170212766,1.0,4.965849897020293,0.0,0.0,0.0,5.892161915026035,0.0,5.7,0.233,2.222,3.189,0.289,0.144,0.022,0.022,0.0,0.0,0.0,0.0,1.389,0.0,0.0,0.0,6.897,1.0,5.892,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567,1.433,0.0,0.0,0.867,0.111,0.444,0.333,0.089,0.044,0.022,0.022,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.306,0.089,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.056,0.0,0.0,0.065
Sullivan Martinet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syam Ben Youssef,1461.0,163.0,880.0,517.0,64.0,45.0,5.0,3.0,2.0,0,0,0,286.0,2.0,0.0,0.0,1749.1098091535312,173.0,1311.7656661942099,7.0,1,7.0,0.0,5.0,2.0,0.0,0.0,297.0,278.0,2.0,0.0,414.0,105.0,299.0,98.0,17.0,13.0,5.0,3.0,2.0,0,0,0,64.0,0.0,0.0,0.0,475.4224942967722,40.0,316.651366769525,3.0,1,7.0,0.0,5.0,2.0,0.0,0.0,15.0,14.0,0.0,0.0,0.11156741957563313,0.6023271731690623,0.3538672142368241,0.04380561259411362,0.030800821355236138,0.936026936026936,0.6,6.115768563473885,0.006993006993006993,0.0,0.0,7.582460498232427,0.024475524475524476,16.233,1.811,9.778,5.744,0.711,0.5,0.056,0.033,0.022,0.0,0.0,0.0,3.178,0.022,0.0,0.0,19.435,1.922,14.575,0.078,0.011,0.078,0.0,0.056,0.022,0.0,0.0,3.3,3.089,0.022,0.0,4.6,1.167,3.322,1.089,0.189,0.144,0.056,0.033,0.022,0.0,0.0,0.0,0.711,0.0,0.0,0.0,5.282,0.444,3.518,0.033,0.011,0.078,0.0,0.056,0.022,0.0,0.0,0.167,0.156,0.0,0.0,0.084
Sylvain Armand,4855.0,353.0,2676.0,2017.0,162.0,43.0,15.0,14.0,1.0,1,0,0,1246.0,11.0,0.0,0.0,7525.750311241316,777.0,6155.893549539446,2.0,0,8.0,0.0,7.0,0.0,1.0,0.0,1243.0,1210.0,2.0,0.0,878.0,158.0,582.0,258.0,38.0,10.0,15.0,14.0,1.0,1,0,0,271.0,4.0,0.0,0.0,1809.4067086244681,161.0,1280.6092538673347,0.0,0,8.0,0.0,7.0,0.0,1.0,0.0,39.0,39.0,0.0,0.0,0.07270854788877446,0.5511843460350154,0.41544799176107106,0.03336766220391349,0.008856848609680742,0.9734513274336283,0.9333333333333333,6.039928018652741,0.00882825040128411,0.0,0.0,7.922642920900188,0.006420545746388443,53.944,3.922,29.733,22.411,1.8,0.478,0.167,0.156,0.011,0.011,0.0,0.0,13.844,0.122,0.0,0.0,83.619,8.633,68.399,0.022,0.0,0.089,0.0,0.078,0.0,0.011,0.0,13.811,13.444,0.022,0.0,9.756,1.756,6.467,2.867,0.422,0.111,0.167,0.156,0.011,0.011,0.0,0.0,3.011,0.044,0.0,0.0,20.105,1.789,14.229,0.0,0.0,0.089,0.0,0.078,0.0,0.011,0.0,0.433,0.433,0.0,0.0,0.088
Sébastien Antoine Luc Salles Lamonge,303.0,0.0,27.0,189.0,87.0,4.0,3.0,1.0,2.0,1,0,0,73.0,3.0,1.0,1.0,295.3347967760649,32.0,206.5735350941955,3.0,0,3.0,0.0,0.0,2.0,1.0,0.0,106.0,89.0,0.0,0.0,60.0,0.0,5.0,34.0,21.0,0.0,3.0,1.0,2.0,1,0,0,25.0,1.0,0.0,0.0,125.24110138903801,12.0,83.8877381880023,1.0,0,3.0,0.0,0.0,2.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0891089108910891,0.6237623762376238,0.2871287128712871,0.013201320132013201,0.839622641509434,0.3333333333333333,4.0456821476173275,0.0410958904109589,0.0136986301369863,0.0136986301369863,6.45542297169361,0.0410958904109589,3.367,0.0,0.3,2.1,0.967,0.044,0.033,0.011,0.022,0.011,0.0,0.0,0.811,0.033,0.011,0.011,3.281,0.356,2.295,0.033,0.0,0.033,0.0,0.0,0.022,0.011,0.0,1.178,0.989,0.0,0.0,0.667,0.0,0.056,0.378,0.233,0.0,0.033,0.011,0.022,0.011,0.0,0.0,0.278,0.011,0.0,0.0,1.392,0.133,0.932,0.011,0.0,0.033,0.0,0.0,0.022,0.011,0.0,0.089,0.089,0.0,0.0,0.072
Sébastien Corchia,3455.0,110.0,650.0,1453.0,1352.0,64.0,41.0,20.0,21.0,2,3,0,743.0,59.0,7.0,1.0,5139.065110266718,485.0,4379.273219622457,26.0,0,35.0,0.0,2.0,6.0,27.0,1.0,841.0,700.0,0.0,0.0,850.0,60.0,241.0,329.0,280.0,14.0,41.0,20.0,21.0,2,3,0,275.0,21.0,3.0,1.0,2103.0771667902586,189.0,1766.6819417238662,4.0,0,35.0,0.0,2.0,6.0,27.0,1.0,64.0,62.0,0.0,0.0,0.03183791606367583,0.18813314037626627,0.42054992764109983,0.39131693198263384,0.018523878437047756,0.8323424494649228,0.4878048780487805,6.916642140332057,0.07940780619111709,0.009421265141318977,0.0013458950201884253,9.02942931880919,0.047106325706594884,38.389,1.222,7.222,16.144,15.022,0.711,0.456,0.222,0.233,0.022,0.033,0.0,8.256,0.656,0.078,0.011,57.101,5.389,48.659,0.289,0.0,0.389,0.0,0.022,0.067,0.3,0.011,9.344,7.778,0.0,0.0,9.444,0.667,2.678,3.656,3.111,0.156,0.456,0.222,0.233,0.022,0.033,0.0,3.056,0.233,0.033,0.011,23.368,2.1,19.63,0.044,0.0,0.389,0.0,0.022,0.067,0.3,0.011,0.711,0.689,0.0,0.0,0.1
Sébastien Squillaci,2393.0,296.0,1624.0,670.0,99.0,76.0,1.0,1.0,0.0,0,0,0,508.0,0.0,1.0,1.0,3203.277230904151,280.0,2181.94371501353,6.0,0,3.0,0.0,2.0,0.0,1.0,1.0,577.0,539.0,0.0,0.0,543.0,179.0,419.0,95.0,29.0,21.0,1.0,1.0,0.0,0,0,0,77.0,0.0,1.0,1.0,684.1198555272917,41.0,424.2855443762459,0.0,0,3.0,0.0,2.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,0.12369410781445885,0.6786460509820309,0.2799832845800251,0.041370664437944,0.03175929795236105,0.9341421143847487,1.0,6.305663840362502,0.0,0.001968503937007874,0.001968503937007874,7.792656125048321,0.005905511811023622,26.589,3.289,18.044,7.444,1.1,0.844,0.011,0.011,0.0,0.0,0.0,0.0,5.644,0.0,0.011,0.011,35.592,3.111,24.244,0.067,0.0,0.033,0.0,0.022,0.0,0.011,0.011,6.411,5.989,0.0,0.0,6.033,1.989,4.656,1.056,0.322,0.233,0.011,0.011,0.0,0.0,0.0,0.0,0.856,0.0,0.011,0.011,7.601,0.456,4.714,0.0,0.0,0.033,0.0,0.022,0.0,0.011,0.011,0.133,0.133,0.0,0.0,0.087
Sébastien Wüthrich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theoson Jordan Siebatcheu,1286.0,2.0,78.0,601.0,607.0,199.0,27.0,13.0,14.0,4,1,0,216.0,9.0,4.0,1.0,1323.3001115832467,107.0,783.4747663832056,36.0,3,26.0,0.0,4.0,5.0,17.0,3.0,562.0,250.0,0.0,0.0,512.0,2.0,40.0,235.0,237.0,73.0,27.0,13.0,14.0,4,1,0,156.0,6.0,4.0,1.0,1010.0985671086898,78.0,576.5318753773329,10.0,3,26.0,0.0,4.0,5.0,17.0,3.0,86.0,80.0,0.0,0.0,0.0015552099533437014,0.060653188180404355,0.46734059097978226,0.47200622083981336,0.1547433903576983,0.44483985765124556,0.48148148148148145,6.126389405477994,0.041666666666666664,0.018518518518518517,0.004629629629629629,7.322194078347716,0.12037037037037036,14.289,0.022,0.867,6.678,6.744,2.211,0.3,0.144,0.156,0.044,0.011,0.0,2.4,0.1,0.044,0.011,14.703,1.189,8.705,0.4,0.033,0.289,0.0,0.044,0.056,0.189,0.033,6.244,2.778,0.0,0.0,5.689,0.022,0.444,2.611,2.633,0.811,0.3,0.144,0.156,0.044,0.011,0.0,1.733,0.067,0.044,0.011,11.223,0.867,6.406,0.111,0.033,0.289,0.0,0.044,0.056,0.189,0.033,0.956,0.889,0.0,0.0,0.081
Thiago Emiliano da Silva,6911.0,360.0,3111.0,3694.0,106.0,50.0,6.0,3.0,3.0,2,0,0,1873.0,4.0,0.0,0.0,7936.115536789603,1181.0,6601.810743405862,5.0,0,3.0,2.0,3.0,0.0,0.0,0.0,2058.0,2034.0,0.0,0.0,699.0,136.0,408.0,266.0,25.0,18.0,6.0,3.0,3.0,2,0,0,178.0,2.0,0.0,0.0,934.7698595735445,98.0,576.267629494563,2.0,0,3.0,2.0,3.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.05209086962812907,0.45015193170308204,0.5345102011286355,0.015337867168282449,0.007234843003906815,0.9883381924198251,0.5,4.23711454179904,0.002135611318739989,0.0,0.0,5.590017564272533,0.001601708489054992,76.789,4.0,34.567,41.044,1.178,0.556,0.067,0.033,0.033,0.022,0.0,0.0,20.811,0.044,0.0,0.0,88.179,13.122,73.353,0.056,0.0,0.033,0.022,0.033,0.0,0.0,0.0,22.867,22.6,0.0,0.0,7.767,1.511,4.533,2.956,0.278,0.2,0.067,0.033,0.033,0.022,0.0,0.0,1.978,0.022,0.0,0.0,10.386,1.089,6.403,0.022,0.0,0.033,0.022,0.033,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.062
Thiago Motta,8360.0,104.0,1587.0,6075.0,698.0,31.0,24.0,16.0,8.0,0,3,0,2295.0,23.0,1.0,1.0,9224.286087662134,1306.0,7332.612113885123,27.0,0,17.0,0.0,3.0,8.0,6.0,1.0,2751.0,2673.0,2.0,0.0,1464.0,31.0,294.0,1019.0,151.0,7.0,24.0,16.0,8.0,0,3,0,575.0,9.0,1.0,1.0,2496.7564724723334,319.0,1675.4206806294242,4.0,0,17.0,0.0,3.0,8.0,6.0,1.0,191.0,190.0,1.0,0.0,0.012440191387559809,0.18983253588516746,0.7266746411483254,0.08349282296650717,0.003708133971291866,0.9716466739367503,0.6666666666666666,4.019296770223153,0.010021786492374727,0.00043572984749455336,0.00043572984749455336,5.614557514460278,0.007407407407407408,92.889,1.156,17.633,67.5,7.756,0.344,0.267,0.178,0.089,0.0,0.033,0.0,25.5,0.256,0.011,0.011,102.492,14.511,81.473,0.3,0.0,0.189,0.0,0.033,0.089,0.067,0.011,30.567,29.7,0.022,0.0,16.267,0.344,3.267,11.322,1.678,0.078,0.267,0.178,0.089,0.0,0.033,0.0,6.389,0.1,0.011,0.011,27.742,3.544,18.616,0.044,0.0,0.189,0.0,0.033,0.089,0.067,0.011,2.122,2.111,0.011,0.0,0.062
Thiago Xavier Rodrigues Corrêa,1357.0,107.0,447.0,798.0,112.0,39.0,4.0,2.0,2.0,0,0,0,290.0,4.0,0.0,0.0,1068.8026977419813,176.0,774.0843824121193,7.0,1,3.0,0.0,2.0,1.0,0.0,0.0,323.0,306.0,0.0,0.0,363.0,64.0,160.0,171.0,32.0,13.0,4.0,2.0,2.0,0,0,0,85.0,1.0,0.0,0.0,383.09114952500175,47.0,241.77402588487118,1.0,1,3.0,0.0,2.0,1.0,0.0,0.0,19.0,18.0,0.0,0.0,0.07885040530582167,0.32940309506263815,0.5880619012527635,0.08253500368459837,0.028739867354458364,0.9473684210526315,0.5,3.6855265439378666,0.013793103448275862,0.0,0.0,4.398206718250678,0.010344827586206896,15.078,1.189,4.967,8.867,1.244,0.433,0.044,0.022,0.022,0.0,0.0,0.0,3.222,0.044,0.0,0.0,11.876,1.956,8.601,0.078,0.011,0.033,0.0,0.022,0.011,0.0,0.0,3.589,3.4,0.0,0.0,4.033,0.711,1.778,1.9,0.356,0.144,0.044,0.022,0.022,0.0,0.0,0.0,0.944,0.011,0.0,0.0,4.257,0.522,2.686,0.011,0.011,0.033,0.0,0.022,0.011,0.0,0.0,0.211,0.2,0.0,0.0,0.049
Thibault Giresse,2290.0,39.0,473.0,1121.0,696.0,48.0,22.0,11.0,11.0,2,0,0,520.0,24.0,4.0,1.0,2991.1439229028742,297.0,2155.491351386616,22.0,1,24.0,0.0,5.0,12.0,7.0,0.0,660.0,519.0,0.0,0.0,596.0,22.0,158.0,272.0,166.0,12.0,22.0,11.0,11.0,2,0,0,221.0,11.0,2.0,1.0,1444.8125577217652,124.0,907.0664571147116,6.0,1,24.0,0.0,5.0,12.0,7.0,0.0,62.0,54.0,0.0,0.0,0.01703056768558952,0.20655021834061135,0.48951965065502184,0.30393013100436683,0.02096069868995633,0.7863636363636364,0.5,5.752199851736297,0.046153846153846156,0.007692307692307693,0.0019230769230769232,7.2575466376653734,0.046153846153846156,25.444,0.433,5.256,12.456,7.733,0.533,0.244,0.122,0.122,0.022,0.0,0.0,5.778,0.267,0.044,0.011,33.235,3.3,23.95,0.244,0.011,0.267,0.0,0.056,0.133,0.078,0.0,7.333,5.767,0.0,0.0,6.622,0.244,1.756,3.022,1.844,0.133,0.244,0.122,0.122,0.022,0.0,0.0,2.456,0.122,0.022,0.011,16.053,1.378,10.079,0.067,0.011,0.267,0.0,0.056,0.133,0.078,0.0,0.689,0.6,0.0,0.0,0.081
Thievy Guivane Bifouma Koulossa,1565.0,7.0,49.0,625.0,891.0,231.0,33.0,15.0,18.0,2,0,0,343.0,30.0,26.0,4.0,2601.5961102061838,207.0,2104.55593732551,54.0,4,43.0,0.0,1.0,11.0,31.0,8.0,622.0,305.0,0.0,0.0,606.0,2.0,20.0,254.0,332.0,81.0,33.0,15.0,18.0,2,0,0,225.0,22.0,20.0,4.0,1927.913109755849,135.0,1549.601111574611,22.0,4,43.0,0.0,1.0,11.0,31.0,8.0,93.0,90.0,0.0,0.0,0.0044728434504792336,0.031309904153354634,0.3993610223642173,0.5693290734824281,0.1476038338658147,0.4903536977491961,0.45454545454545453,7.58482830963902,0.08746355685131195,0.07580174927113703,0.011661807580174927,10.166936895292318,0.12536443148688048,17.389,0.078,0.544,6.944,9.9,2.567,0.367,0.167,0.2,0.022,0.0,0.0,3.811,0.333,0.289,0.044,28.907,2.3,23.384,0.6,0.044,0.478,0.0,0.011,0.122,0.344,0.089,6.911,3.389,0.0,0.0,6.733,0.022,0.222,2.822,3.689,0.9,0.367,0.167,0.2,0.022,0.0,0.0,2.5,0.244,0.222,0.044,21.421,1.5,17.218,0.244,0.044,0.478,0.0,0.011,0.122,0.344,0.089,1.033,1.0,0.0,0.0,0.113
