player,ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,shield_total,block_total,block_offensive,block_ball_deflection,block_counterpress,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%,ball_recovery_total_per_match,ball_recovery_successful_per_match,ball_recovery_offensive_total_per_match,ball_recovery_offensive_successful_per_match,ball_recovery_failed_per_match,pressure_on_opponent_per_match,pressure_on_opponent_defending_third_per_match,pressure_on_opponent_middle_third_per_match,pressure_on_opponent_attacking_third_per_match,counterpressing_total_per_match,counterpressing_opponent_defending_third_per_match,counterpressing_opponent_middle_third_per_match,counterpressing_attacking_third_per_match,shield_total_per_match,block_total_per_match,block_offensive_per_match,block_ball_deflection_per_match,block_counterpress_per_match,block_during_counterpress_per_match,block_shot_on_target_per_match,clearance_total_per_match,clearance_with_head_per_match,interception_per_match,tackling_per_match,tackling_won_per_match,tackling_in_defending_third_per_match,tackling_in_middle_third_per_match,tackling_in_attacking_third_per_match,fouls_total_per_match,fouls_in_defending_third_per_match,fouls_in_middle_third_per_match,fouls_in_attacking_third_per_match,fouls_offensive_per_match,fouls_lead_to_penalty_per_match,fouls_wins_a_penalty_per_match,fouls_yellow_card_per_match,fouls_second_yellow_card_per_match,fouls_red_card_per_match,bad_behaviour_total_per_match,bad_behaviour_yellow_card_per_match,bad_behaviour_second_yellow_card_per_match,bad_behaviour_red_card_per_match,total_yellow_per_match,total_red_per_match
Olivier Auriac,32.0,30.0,0,0,2,123.0,49.0,65.0,9.0,33.0,5.0,20.0,8.0,0.0,8.0,1,0,0,8.0,0,11.0,5.0,0.0,11.0,6.0,4.0,5.0,2.0,10.0,2.0,6.0,2.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9375,0.3983739837398374,0.5284552845528455,0.07317073170731707,0.15151515151515152,0.6060606060606061,0.24242424242424243,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.2,0.6,0.2,0.356,0.333,0.0,0.0,0.022,1.367,0.544,0.722,0.1,0.367,0.056,0.222,0.089,0.0,0.089,0.011,0.0,0.0,0.089,0.0,0.122,0.056,0.0,0.122,0.067,0.044,0.056,0.022,0.111,0.022,0.067,0.022,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Olivier Boscagli,27.0,26.0,0,0,1,111.0,71.0,31.0,9.0,30.0,9.0,16.0,5.0,2.0,16.0,1,1,1,16.0,0,53.0,24.0,0.0,21.0,6.0,14.0,7.0,0.0,10.0,7.0,2.0,1.0,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9629629629629629,0.6396396396396397,0.27927927927927926,0.08108108108108109,0.3,0.5333333333333333,0.16666666666666666,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.0,0.7,0.2,0.1,0.3,0.289,0.0,0.0,0.011,1.233,0.789,0.344,0.1,0.333,0.1,0.178,0.056,0.022,0.178,0.011,0.011,0.011,0.178,0.0,0.589,0.267,0.0,0.233,0.067,0.156,0.078,0.0,0.111,0.078,0.022,0.011,0.0,0.0,0.0,0.044,0.011,0.0,0.0,0.0,0.0,0.0,0.044,0.0
Olivier Michel Kemen,1.0,1.0,0,0,0,14.0,3.0,9.0,2.0,7.0,1.0,5.0,1.0,0.0,0.0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21428571428571427,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.011,0.011,0.0,0.0,0.0,0.156,0.033,0.1,0.022,0.078,0.011,0.056,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.011,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier Sorin,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier Veigneau,11.0,9.0,0,0,2,24.0,11.0,8.0,5.0,7.0,1.0,5.0,1.0,0.0,4.0,0,0,0,4.0,0,3.0,3.0,0.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.4583333333333333,0.3333333333333333,0.20833333333333334,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.4,0.4,0.6,0.0,0.0,0.0,0.0,0.122,0.1,0.0,0.0,0.022,0.267,0.122,0.089,0.056,0.078,0.011,0.056,0.011,0.0,0.044,0.0,0.0,0.0,0.044,0.0,0.033,0.033,0.0,0.056,0.022,0.022,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omenuke Mfulu,25.0,23.0,0,0,2,126.0,37.0,74.0,15.0,40.0,2.0,28.0,10.0,0.0,11.0,1,0,0,11.0,0,9.0,5.0,0.0,12.0,7.0,6.0,5.0,1.0,9.0,3.0,5.0,1.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.92,0.29365079365079366,0.5873015873015873,0.11904761904761904,0.05,0.7,0.25,0.5833333333333334,0.5,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.278,0.256,0.0,0.0,0.022,1.4,0.411,0.822,0.167,0.444,0.022,0.311,0.111,0.0,0.122,0.011,0.0,0.0,0.122,0.0,0.1,0.056,0.0,0.133,0.078,0.067,0.056,0.011,0.1,0.033,0.056,0.011,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Oswaldo Augusto Vizcarrondo Araújo,74.0,72.0,0,0,2,250.0,173.0,67.0,10.0,55.0,21.0,28.0,6.0,1.0,43.0,1,0,0,43.0,0,182.0,102.0,0.0,45.0,21.0,34.0,11.0,0.0,37.0,15.0,14.0,8.0,0,0,0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,0.972972972972973,0.692,0.268,0.04,0.38181818181818183,0.509090909090909,0.10909090909090909,0.4666666666666667,0.7555555555555555,0.24444444444444444,0.0,0.40540540540540543,0.3783783783783784,0.21621621621621623,0.822,0.8,0.0,0.0,0.022,2.778,1.922,0.744,0.111,0.611,0.233,0.311,0.067,0.011,0.478,0.011,0.0,0.0,0.478,0.0,2.022,1.133,0.0,0.5,0.233,0.378,0.122,0.0,0.411,0.167,0.156,0.089,0.0,0.0,0.0,0.067,0.0,0.0,0.022,0.022,0.0,0.0,0.089,0.0
Ousmane Dembélé,102.0,98.0,0,0,4,364.0,53.0,172.0,139.0,117.0,9.0,43.0,65.0,0.0,32.0,0,0,0,32.0,1,4.0,1.0,0.0,25.0,13.0,9.0,10.0,6.0,5.0,1.0,3.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9607843137254902,0.14560439560439561,0.4725274725274725,0.38186813186813184,0.07692307692307693,0.36752136752136755,0.5555555555555556,0.52,0.36,0.4,0.24,0.2,0.6,0.2,1.133,1.089,0.0,0.0,0.044,4.044,0.589,1.911,1.544,1.3,0.1,0.478,0.722,0.0,0.356,0.0,0.0,0.0,0.356,0.011,0.044,0.011,0.0,0.278,0.144,0.1,0.111,0.067,0.056,0.011,0.033,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.011,0.0
Oussama Tannane,30.0,29.0,0,0,1,147.0,41.0,71.0,35.0,50.0,6.0,22.0,22.0,5.0,11.0,0,0,0,11.0,0,1.0,1.0,0.0,17.0,11.0,9.0,6.0,2.0,17.0,0.0,5.0,12.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9666666666666667,0.2789115646258503,0.48299319727891155,0.23809523809523808,0.12,0.44,0.44,0.6470588235294118,0.5294117647058824,0.35294117647058826,0.11764705882352941,0.0,0.29411764705882354,0.7058823529411765,0.333,0.322,0.0,0.0,0.011,1.633,0.456,0.789,0.389,0.556,0.067,0.244,0.244,0.056,0.122,0.0,0.0,0.0,0.122,0.0,0.011,0.011,0.0,0.189,0.122,0.1,0.067,0.022,0.189,0.0,0.056,0.133,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Pablo Jean Antoine Martínez,104.0,99.0,0,0,5,347.0,203.0,126.0,18.0,73.0,19.0,42.0,12.0,1.0,60.0,0,1,1,60.0,0,109.0,61.0,0.0,58.0,24.0,38.0,19.0,1.0,28.0,10.0,13.0,5.0,1,0,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.9519230769230769,0.5850144092219021,0.3631123919308357,0.05187319884726225,0.2602739726027397,0.5753424657534246,0.1643835616438356,0.41379310344827586,0.6551724137931034,0.3275862068965517,0.017241379310344827,0.35714285714285715,0.4642857142857143,0.17857142857142858,1.156,1.1,0.0,0.0,0.056,3.856,2.256,1.4,0.2,0.811,0.211,0.467,0.133,0.011,0.667,0.0,0.011,0.011,0.667,0.0,1.211,0.678,0.0,0.644,0.267,0.422,0.211,0.011,0.311,0.111,0.144,0.056,0.011,0.0,0.0,0.033,0.0,0.0,0.011,0.011,0.0,0.0,0.044,0.0
Pablo Nascimento Castro,62.0,56.0,0,0,6,135.0,92.0,43.0,0.0,31.0,15.0,16.0,0.0,5.0,18.0,0,1,1,18.0,0,109.0,58.0,0.0,26.0,14.0,18.0,8.0,0.0,19.0,5.0,12.0,2.0,0,2,0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9032258064516129,0.6814814814814815,0.31851851851851853,0.0,0.4838709677419355,0.5161290322580645,0.0,0.5384615384615384,0.6923076923076923,0.3076923076923077,0.0,0.2631578947368421,0.631578947368421,0.10526315789473684,0.689,0.622,0.0,0.0,0.067,1.5,1.022,0.478,0.0,0.344,0.167,0.178,0.0,0.056,0.2,0.0,0.011,0.011,0.2,0.0,1.211,0.644,0.0,0.289,0.156,0.2,0.089,0.0,0.211,0.056,0.133,0.022,0.0,0.022,0.0,0.022,0.0,0.0,0.011,0.011,0.0,0.0,0.033,0.0
Paolo De Ceglie,16.0,15.0,0,0,1,48.0,14.0,22.0,12.0,15.0,1.0,4.0,10.0,1.0,6.0,0,0,0,6.0,0,5.0,2.0,0.0,8.0,4.0,5.0,3.0,0.0,8.0,0.0,3.0,5.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9375,0.2916666666666667,0.4583333333333333,0.25,0.06666666666666667,0.26666666666666666,0.6666666666666666,0.5,0.625,0.375,0.0,0.0,0.375,0.625,0.178,0.167,0.0,0.0,0.011,0.533,0.156,0.244,0.133,0.167,0.011,0.044,0.111,0.011,0.067,0.0,0.0,0.0,0.067,0.0,0.056,0.022,0.0,0.089,0.044,0.056,0.033,0.0,0.089,0.0,0.033,0.056,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Pape Abdou Paye,19.0,17.0,2,2,2,109.0,51.0,44.0,14.0,32.0,7.0,21.0,4.0,1.0,22.0,0,2,2,22.0,0,29.0,19.0,0.0,21.0,11.0,12.0,8.0,1.0,9.0,3.0,5.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8947368421052632,0.46788990825688076,0.4036697247706422,0.12844036697247707,0.21875,0.65625,0.125,0.5238095238095238,0.5714285714285714,0.38095238095238093,0.047619047619047616,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.211,0.189,0.022,0.022,0.022,1.211,0.567,0.489,0.156,0.356,0.078,0.233,0.044,0.011,0.244,0.0,0.022,0.022,0.244,0.0,0.322,0.211,0.0,0.233,0.122,0.133,0.089,0.011,0.1,0.033,0.056,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Paul Baysse,115.0,110.0,0,0,5,254.0,174.0,78.0,2.0,75.0,47.0,26.0,2.0,1.0,49.0,0,0,0,49.0,1,168.0,98.0,0.0,55.0,31.0,43.0,12.0,0.0,23.0,6.0,15.0,2.0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.9565217391304348,0.6850393700787402,0.30708661417322836,0.007874015748031496,0.6266666666666667,0.3466666666666667,0.02666666666666667,0.5636363636363636,0.7818181818181819,0.21818181818181817,0.0,0.2608695652173913,0.6521739130434783,0.08695652173913043,1.278,1.222,0.0,0.0,0.056,2.822,1.933,0.867,0.022,0.833,0.522,0.289,0.022,0.011,0.544,0.0,0.0,0.0,0.544,0.011,1.867,1.089,0.0,0.611,0.344,0.478,0.133,0.0,0.256,0.067,0.167,0.022,0.0,0.0,0.0,0.022,0.0,0.011,0.0,0.0,0.0,0.0,0.022,0.011
Paul Bernardoni,118.0,118.0,0,0,0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.311,1.311,0.0,0.0,0.0,0.033,0.033,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Guerin,8.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Lasne,22.0,20.0,0,0,2,117.0,26.0,70.0,21.0,40.0,8.0,22.0,10.0,0.0,13.0,0,1,1,13.0,0,2.0,2.0,0.0,10.0,5.0,6.0,3.0,1.0,11.0,1.0,5.0,5.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9090909090909091,0.2222222222222222,0.5982905982905983,0.1794871794871795,0.2,0.55,0.25,0.5,0.6,0.3,0.1,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.244,0.222,0.0,0.0,0.022,1.3,0.289,0.778,0.233,0.444,0.089,0.244,0.111,0.0,0.144,0.0,0.011,0.011,0.144,0.0,0.022,0.022,0.0,0.111,0.056,0.067,0.033,0.011,0.122,0.011,0.056,0.056,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Paul Nardi,5.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Reulet,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul-Georges Ntep de Madiba,46.0,43.0,0,0,3,140.0,25.0,66.0,49.0,55.0,3.0,24.0,28.0,0.0,7.0,1,1,1,7.0,1,5.0,3.0,0.0,15.0,8.0,2.0,6.0,7.0,8.0,0.0,2.0,6.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9347826086956522,0.17857142857142858,0.4714285714285714,0.35,0.05454545454545454,0.43636363636363634,0.509090909090909,0.5333333333333333,0.13333333333333333,0.4,0.4666666666666667,0.0,0.25,0.75,0.511,0.478,0.0,0.0,0.033,1.556,0.278,0.733,0.544,0.611,0.033,0.267,0.311,0.0,0.078,0.011,0.011,0.011,0.078,0.011,0.056,0.033,0.0,0.167,0.089,0.022,0.067,0.078,0.089,0.0,0.022,0.067,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Paulin Puel,3.0,3.0,0,0,0,40.0,2.0,22.0,16.0,21.0,1.0,12.0,8.0,0.0,2.0,0,0,0,2.0,0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.55,0.4,0.047619047619047616,0.5714285714285714,0.38095238095238093,0.5,0.25,0.5,0.25,0.0,0.0,1.0,0.033,0.033,0.0,0.0,0.0,0.444,0.022,0.244,0.178,0.233,0.011,0.133,0.089,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.044,0.022,0.011,0.022,0.011,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pavle Ninkov,34.0,33.0,0,0,1,69.0,34.0,28.0,7.0,19.0,4.0,9.0,6.0,0.0,12.0,0,0,0,12.0,0,18.0,8.0,0.0,19.0,10.0,14.0,4.0,1.0,8.0,4.0,4.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9705882352941176,0.4927536231884058,0.4057971014492754,0.10144927536231885,0.21052631578947367,0.47368421052631576,0.3157894736842105,0.5263157894736842,0.7368421052631579,0.21052631578947367,0.05263157894736842,0.5,0.5,0.0,0.378,0.367,0.0,0.0,0.011,0.767,0.378,0.311,0.078,0.211,0.044,0.1,0.067,0.0,0.133,0.0,0.0,0.0,0.133,0.0,0.2,0.089,0.0,0.211,0.111,0.156,0.044,0.011,0.089,0.044,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Filipe Teodósio Mendes,102.0,95.0,0,0,7,247.0,157.0,78.0,12.0,48.0,16.0,21.0,11.0,0.0,49.0,1,1,1,49.0,1,100.0,43.0,0.0,41.0,23.0,27.0,12.0,2.0,29.0,13.0,11.0,5.0,1,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9313725490196079,0.6356275303643725,0.3157894736842105,0.048582995951417005,0.3333333333333333,0.4375,0.22916666666666666,0.5609756097560976,0.6585365853658537,0.2926829268292683,0.04878048780487805,0.4482758620689655,0.3793103448275862,0.1724137931034483,1.133,1.056,0.0,0.0,0.078,2.744,1.744,0.867,0.133,0.533,0.178,0.233,0.122,0.0,0.544,0.011,0.011,0.011,0.544,0.011,1.111,0.478,0.0,0.456,0.256,0.3,0.133,0.022,0.322,0.144,0.122,0.056,0.011,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0
Pedro Henrique Konzen Medina da Silva,50.0,43.0,0,0,7,266.0,52.0,132.0,82.0,73.0,4.0,28.0,41.0,0.0,30.0,0,1,1,30.0,0,10.0,6.0,0.0,28.0,9.0,11.0,12.0,5.0,41.0,4.0,15.0,22.0,3,0,0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,0.86,0.19548872180451127,0.49624060150375937,0.3082706766917293,0.0547945205479452,0.3835616438356164,0.5616438356164384,0.32142857142857145,0.39285714285714285,0.42857142857142855,0.17857142857142858,0.0975609756097561,0.36585365853658536,0.5365853658536586,0.556,0.478,0.0,0.0,0.078,2.956,0.578,1.467,0.911,0.811,0.044,0.311,0.456,0.0,0.333,0.0,0.011,0.011,0.333,0.0,0.111,0.067,0.0,0.311,0.1,0.122,0.133,0.056,0.456,0.044,0.167,0.244,0.033,0.0,0.0,0.067,0.0,0.0,0.033,0.033,0.0,0.0,0.1,0.0
Pierre-Yves Polomat,59.0,56.0,0,0,3,192.0,93.0,81.0,18.0,52.0,8.0,31.0,13.0,6.0,29.0,0,0,0,29.0,0,35.0,21.0,0.0,33.0,18.0,20.0,10.0,3.0,13.0,7.0,5.0,1.0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9491525423728814,0.484375,0.421875,0.09375,0.15384615384615385,0.5961538461538461,0.25,0.5454545454545454,0.6060606060606061,0.30303030303030304,0.09090909090909091,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.656,0.622,0.0,0.0,0.033,2.133,1.033,0.9,0.2,0.578,0.089,0.344,0.144,0.067,0.322,0.0,0.0,0.0,0.322,0.0,0.389,0.233,0.0,0.367,0.2,0.222,0.111,0.033,0.144,0.078,0.056,0.011,0.0,0.011,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Pierrick Capelle,70.0,62.0,0,0,8,396.0,104.0,212.0,80.0,110.0,10.0,47.0,53.0,0.0,36.0,2,1,1,36.0,0,10.0,4.0,0.0,38.0,21.0,17.0,14.0,7.0,34.0,0.0,21.0,13.0,3,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.8857142857142857,0.26262626262626265,0.5353535353535354,0.20202020202020202,0.09090909090909091,0.42727272727272725,0.4818181818181818,0.5526315789473685,0.4473684210526316,0.3684210526315789,0.18421052631578946,0.0,0.6176470588235294,0.38235294117647056,0.778,0.689,0.0,0.0,0.089,4.4,1.156,2.356,0.889,1.222,0.111,0.522,0.589,0.0,0.4,0.022,0.011,0.011,0.4,0.0,0.111,0.044,0.0,0.422,0.233,0.189,0.156,0.078,0.378,0.0,0.233,0.144,0.033,0.0,0.0,0.044,0.0,0.011,0.0,0.0,0.0,0.0,0.044,0.011
Presnel Kimpembe,17.0,17.0,0,0,0,54.0,39.0,15.0,0.0,17.0,9.0,8.0,0.0,0.0,9.0,0,0,0,9.0,0,17.0,9.0,0.0,13.0,6.0,11.0,2.0,0.0,5.0,2.0,3.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7222222222222222,0.2777777777777778,0.0,0.5294117647058824,0.47058823529411764,0.0,0.46153846153846156,0.8461538461538461,0.15384615384615385,0.0,0.4,0.6,0.0,0.189,0.189,0.0,0.0,0.0,0.6,0.433,0.167,0.0,0.189,0.1,0.089,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.189,0.1,0.0,0.144,0.067,0.122,0.022,0.0,0.056,0.022,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prince Oniangué,97.0,83.0,0,0,14,532.0,99.0,339.0,94.0,125.0,8.0,77.0,40.0,0.0,39.0,2,2,2,39.0,0,41.0,24.0,0.0,31.0,24.0,13.0,15.0,3.0,21.0,4.0,13.0,4.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8556701030927835,0.18609022556390978,0.6372180451127819,0.17669172932330826,0.064,0.616,0.32,0.7741935483870968,0.41935483870967744,0.4838709677419355,0.0967741935483871,0.19047619047619047,0.6190476190476191,0.19047619047619047,1.078,0.922,0.0,0.0,0.156,5.911,1.1,3.767,1.044,1.389,0.089,0.856,0.444,0.0,0.433,0.022,0.022,0.022,0.433,0.0,0.456,0.267,0.0,0.344,0.267,0.144,0.167,0.033,0.233,0.044,0.144,0.044,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Quentin Braat,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
