player,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
Alessandro Schöpf,810.0,6.0,68.0,373.0,369.0,53.0,24.0,8.0,16.0,2,2,0,207.0,16.0,3.0,0.0,1400.596030097467,122.0,1057.395603667564,11.0,0,24.0,0.0,2.0,4.0,18.0,2.0,264.0,197.0,0.0,1.0,338.0,4.0,41.0,154.0,143.0,16.0,24.0,8.0,16.0,2,2,0,130.0,9.0,2.0,0.0,840.5230439203732,78.0,587.4119520643006,4.0,0,24.0,0.0,2.0,4.0,18.0,2.0,35.0,34.0,0.0,0.0,0.007407407407407408,0.08395061728395062,0.4604938271604938,0.45555555555555555,0.0654320987654321,0.7462121212121212,0.3333333333333333,6.766164396606121,0.07729468599033816,0.014492753623188406,0.0,8.667177079242329,0.11594202898550725,9.0,0.067,0.756,4.144,4.1,0.589,0.267,0.089,0.178,0.022,0.022,0.0,2.3,0.178,0.033,0.0,15.562,1.356,11.749,0.122,0.0,0.267,0.0,0.022,0.044,0.2,0.022,2.933,2.189,0.0,0.011,3.756,0.044,0.456,1.711,1.589,0.178,0.267,0.089,0.178,0.022,0.022,0.0,1.444,0.1,0.022,0.0,9.339,0.867,6.527,0.044,0.0,0.267,0.0,0.022,0.044,0.2,0.022,0.389,0.378,0.0,0.0,0.096
Alexander Baumjohann,1006.0,0.0,97.0,466.0,443.0,47.0,23.0,14.0,9.0,3,2,0,264.0,12.0,2.0,2.0,1804.2938587083358,162.0,1423.882243155852,21.0,0,34.0,0.0,1.0,16.0,17.0,0.0,347.0,253.0,1.0,0.0,411.0,0.0,45.0,164.0,202.0,14.0,23.0,14.0,9.0,3,2,0,178.0,7.0,1.0,1.0,1411.21410154884,122.0,1159.8188492815227,9.0,0,34.0,0.0,1.0,16.0,17.0,0.0,58.0,57.0,0.0,0.0,0.0,0.09642147117296222,0.46322067594433397,0.4403578528827038,0.04671968190854871,0.729106628242075,0.6086956521739131,6.834446434501272,0.045454545454545456,0.007575757575757576,0.007575757575757576,8.789396562690444,0.12878787878787878,11.178,0.0,1.078,5.178,4.922,0.522,0.256,0.156,0.1,0.033,0.022,0.0,2.933,0.133,0.022,0.022,20.048,1.8,15.821,0.233,0.0,0.378,0.0,0.011,0.178,0.189,0.0,3.856,2.811,0.011,0.0,4.567,0.0,0.5,1.822,2.244,0.156,0.256,0.156,0.1,0.033,0.022,0.0,1.978,0.078,0.011,0.011,15.68,1.356,12.887,0.1,0.0,0.378,0.0,0.011,0.178,0.189,0.0,0.644,0.633,0.0,0.0,0.098
Alexander Esswein,2371.0,15.0,237.0,989.0,1145.0,118.0,58.0,30.0,28.0,1,3,0,535.0,45.0,19.0,0.0,4746.602134575699,330.0,3746.2231064239872,33.0,0,20.0,0.0,3.0,7.0,10.0,2.0,852.0,561.0,0.0,1.0,789.0,10.0,117.0,334.0,338.0,35.0,58.0,30.0,28.0,1,3,0,289.0,30.0,12.0,0.0,2982.321538614611,185.0,2394.5825770774672,15.0,0,20.0,0.0,3.0,7.0,10.0,2.0,91.0,85.0,0.0,0.0,0.0063264445381695485,0.09995782370307887,0.4171235765499789,0.48291859974694223,0.04976803036693378,0.6584507042253521,0.5172413793103449,8.8721535225714,0.08411214953271028,0.03551401869158879,0.0,11.35219123158784,0.037383177570093455,26.344,0.167,2.633,10.989,12.722,1.311,0.644,0.333,0.311,0.011,0.033,0.0,5.944,0.5,0.211,0.0,52.74,3.667,41.625,0.367,0.0,0.222,0.0,0.033,0.078,0.111,0.022,9.467,6.233,0.0,0.011,8.767,0.111,1.3,3.711,3.756,0.389,0.644,0.333,0.311,0.011,0.033,0.0,3.211,0.333,0.133,0.0,33.137,2.056,26.606,0.167,0.0,0.222,0.0,0.033,0.078,0.111,0.022,1.011,0.944,0.0,0.0,0.126
Alexander Hack,1061.0,76.0,632.0,415.0,14.0,9.0,7.0,6.0,1.0,0,1,0,265.0,1.0,0.0,0.0,1400.709113407696,195.0,1243.7455965343847,3.0,0,3.0,0.0,1.0,2.0,0.0,0.0,275.0,271.0,0.0,0.0,165.0,33.0,110.0,54.0,1.0,1.0,7.0,6.0,1.0,0,1,0,40.0,1.0,0.0,0.0,361.1308489671127,32.0,316.8942365357974,1.0,0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.07163053722902922,0.5956644674835061,0.3911404335532517,0.013195098963242224,0.008482563619227144,0.9854545454545455,0.8571428571428571,5.285694767576211,0.0037735849056603774,0.0,0.0,6.378182546330178,0.011320754716981131,11.789,0.844,7.022,4.611,0.156,0.1,0.078,0.067,0.011,0.0,0.011,0.0,2.944,0.011,0.0,0.0,15.563,2.167,13.819,0.033,0.0,0.033,0.0,0.011,0.022,0.0,0.0,3.056,3.011,0.0,0.0,1.833,0.367,1.222,0.6,0.011,0.011,0.078,0.067,0.011,0.0,0.011,0.0,0.444,0.011,0.0,0.0,4.013,0.356,3.521,0.011,0.0,0.033,0.0,0.011,0.022,0.0,0.0,0.033,0.033,0.0,0.0,0.071
Alexander Manninger,75.0,62.0,73.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0,0,12.0,0.0,0.0,0.0,59.30538162615608,7.0,55.75127965990639,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,0.0,0.0,6.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,2.0,0.0,0.0,0.0,6.549411027983781,1.0,3.195309061734092,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8266666666666667,0.9733333333333334,0.0,0.02666666666666667,0.02666666666666667,0.9545454545454546,0.0,4.942115135513006,0.0,0.0,0.0,7.964468522843769,0.0,0.833,0.689,0.811,0.0,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.659,0.078,0.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.233,0.0,0.0,0.067,0.056,0.056,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.073,0.011,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.088
Alexander Meier,1855.0,38.0,151.0,1060.0,644.0,284.0,12.0,7.0,5.0,1,2,0,252.0,10.0,3.0,1.0,1097.620772309724,101.0,655.8866774459609,25.0,3,14.0,0.0,2.0,6.0,6.0,3.0,832.0,480.0,0.0,1.0,507.0,33.0,65.0,268.0,174.0,62.0,12.0,7.0,5.0,1,2,0,102.0,5.0,2.0,0.0,580.0898872357461,46.0,354.6063261068643,8.0,3,14.0,0.0,2.0,6.0,6.0,3.0,70.0,67.0,0.0,0.0,0.020485175202156335,0.08140161725067385,0.5714285714285714,0.3471698113207547,0.15309973045822103,0.5769230769230769,0.5833333333333334,4.355637985356048,0.03968253968253968,0.011904761904761904,0.003968253968253968,6.493927499464959,0.05555555555555555,20.611,0.422,1.678,11.778,7.156,3.156,0.133,0.078,0.056,0.011,0.022,0.0,2.8,0.111,0.033,0.011,12.196,1.122,7.288,0.278,0.033,0.156,0.0,0.022,0.067,0.067,0.033,9.244,5.333,0.0,0.011,5.633,0.367,0.722,2.978,1.933,0.689,0.133,0.078,0.056,0.011,0.022,0.0,1.133,0.056,0.022,0.0,6.445,0.511,3.94,0.089,0.033,0.156,0.0,0.022,0.067,0.067,0.033,0.778,0.744,0.0,0.0,0.072
Alexander Milosevic,884.0,71.0,441.0,398.0,45.0,34.0,0.0,0.0,0.0,0,0,0,175.0,0.0,0.0,0.0,713.9944450381773,107.0,564.800717151755,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,195.0,0.0,0.0,177.0,33.0,93.0,70.0,14.0,11.0,0.0,0.0,0.0,0,0,0,16.0,0.0,0.0,0.0,98.20624490262172,9.0,73.89493680852031,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.08031674208144797,0.498868778280543,0.4502262443438914,0.05090497737556561,0.038461538461538464,0.9285714285714286,0.0,4.079968257361013,0.0,0.0,0.0,5.278511375250046,0.0,9.822,0.789,4.9,4.422,0.5,0.378,0.0,0.0,0.0,0.0,0.0,0.0,1.944,0.0,0.0,0.0,7.933,1.189,6.276,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,2.167,0.0,0.0,1.967,0.367,1.033,0.778,0.156,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.0,1.091,0.1,0.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.067,0.0,0.0,0.059
Alexander Nübel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Stolz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandru Iulian Maxim,2030.0,14.0,230.0,902.0,898.0,88.0,30.0,17.0,13.0,1,7,0,497.0,33.0,10.0,1.0,2989.045955461891,288.0,2294.515953460043,26.0,1,23.0,1.0,5.0,9.0,9.0,0.0,649.0,514.0,0.0,0.0,625.0,6.0,88.0,285.0,252.0,23.0,30.0,17.0,13.0,1,7,0,255.0,19.0,6.0,0.0,1677.0170093473544,144.0,1217.6773489572838,8.0,1,23.0,1.0,5.0,9.0,9.0,0.0,80.0,76.0,0.0,0.0,0.006896551724137931,0.11330049261083744,0.44433497536945815,0.44236453201970444,0.04334975369458128,0.7919876733436055,0.5666666666666667,6.014176972760344,0.06639839034205232,0.02012072434607646,0.002012072434607646,7.967069282847372,0.04627766599597585,22.556,0.156,2.556,10.022,9.978,0.978,0.333,0.189,0.144,0.011,0.078,0.0,5.522,0.367,0.111,0.011,33.212,3.2,25.495,0.289,0.011,0.256,0.011,0.056,0.1,0.1,0.0,7.211,5.711,0.0,0.0,6.944,0.067,0.978,3.167,2.8,0.256,0.333,0.189,0.144,0.011,0.078,0.0,2.833,0.211,0.067,0.0,18.634,1.6,13.53,0.089,0.011,0.256,0.011,0.056,0.1,0.1,0.0,0.889,0.844,0.0,0.0,0.089
Alfredo Morales,2065.0,30.0,276.0,932.0,857.0,170.0,42.0,21.0,21.0,3,4,0,412.0,21.0,6.0,0.0,2199.3923025776626,228.0,1609.7362396923068,35.0,1,32.0,0.0,4.0,11.0,17.0,1.0,643.0,438.0,0.0,0.0,733.0,22.0,122.0,317.0,294.0,46.0,42.0,21.0,21.0,3,4,0,224.0,14.0,4.0,0.0,1424.6770570390668,139.0,1047.9556508393018,14.0,1,32.0,0.0,4.0,11.0,17.0,1.0,74.0,72.0,0.0,0.0,0.014527845036319613,0.13365617433414043,0.4513317191283293,0.4150121065375303,0.08232445520581114,0.6811819595645412,0.5,5.338330831499181,0.050970873786407765,0.014563106796116505,0.0,7.060246665317135,0.07766990291262135,22.944,0.333,3.067,10.356,9.522,1.889,0.467,0.233,0.233,0.033,0.044,0.0,4.578,0.233,0.067,0.0,24.438,2.533,17.886,0.389,0.011,0.356,0.0,0.044,0.122,0.189,0.011,7.144,4.867,0.0,0.0,8.144,0.244,1.356,3.522,3.267,0.511,0.467,0.233,0.233,0.033,0.044,0.0,2.489,0.156,0.044,0.0,15.83,1.544,11.644,0.156,0.011,0.356,0.0,0.044,0.122,0.189,0.011,0.822,0.8,0.0,0.0,0.078
Alfreð Finnbogason,1473.0,14.0,73.0,664.0,736.0,221.0,23.0,11.0,12.0,1,1,0,252.0,15.0,5.0,3.0,1366.073465194885,124.0,855.9647854838215,33.0,2,26.0,0.0,0.0,8.0,18.0,4.0,655.0,302.0,0.0,0.0,479.0,12.0,35.0,207.0,237.0,58.0,23.0,11.0,12.0,1,1,0,155.0,9.0,1.0,1.0,812.4786278391389,77.0,489.2455076861294,13.0,2,26.0,0.0,0.0,8.0,18.0,4.0,75.0,72.0,0.0,0.0,0.009504412763068567,0.04955872369314324,0.45078071961982347,0.49966055668703324,0.1500339443312967,0.46106870229007635,0.4782608695652174,5.420926449186052,0.05952380952380952,0.01984126984126984,0.011904761904761904,6.902941818417916,0.10317460317460317,16.367,0.156,0.811,7.378,8.178,2.456,0.256,0.122,0.133,0.011,0.011,0.0,2.8,0.167,0.056,0.033,15.179,1.378,9.511,0.367,0.022,0.289,0.0,0.0,0.089,0.2,0.044,7.278,3.356,0.0,0.0,5.322,0.133,0.389,2.3,2.633,0.644,0.256,0.122,0.133,0.011,0.011,0.0,1.722,0.1,0.011,0.011,9.028,0.856,5.436,0.144,0.022,0.289,0.0,0.0,0.089,0.2,0.044,0.833,0.8,0.0,0.0,0.077
Allan Saint-Maximin,697.0,6.0,60.0,326.0,311.0,28.0,30.0,18.0,12.0,4,2,0,189.0,17.0,7.0,0.0,1424.2871284807889,134.0,1221.3982257906828,22.0,0,14.0,0.0,0.0,6.0,8.0,0.0,233.0,153.0,0.0,0.0,274.0,2.0,24.0,148.0,102.0,4.0,30.0,18.0,12.0,4,2,0,121.0,11.0,3.0,0.0,931.7456511345082,83.0,762.0632657882918,6.0,0,14.0,0.0,0.0,6.0,8.0,0.0,34.0,33.0,0.0,0.0,0.00860832137733142,0.08608321377331421,0.46771879483500717,0.44619799139167865,0.040172166427546625,0.6566523605150214,0.6,7.535910732702587,0.08994708994708994,0.037037037037037035,0.0,9.114912132766289,0.07407407407407407,7.744,0.067,0.667,3.622,3.456,0.311,0.333,0.2,0.133,0.044,0.022,0.0,2.1,0.189,0.078,0.0,15.825,1.489,13.571,0.244,0.0,0.156,0.0,0.0,0.067,0.089,0.0,2.589,1.7,0.0,0.0,3.044,0.022,0.267,1.644,1.133,0.044,0.333,0.2,0.133,0.044,0.022,0.0,1.344,0.122,0.033,0.0,10.353,0.922,8.467,0.067,0.0,0.156,0.0,0.0,0.067,0.089,0.0,0.378,0.367,0.0,0.0,0.101
Almog Cohen,883.0,12.0,141.0,494.0,248.0,33.0,6.0,3.0,3.0,0,1,0,171.0,2.0,2.0,1.0,884.7786482300602,90.0,551.7174450839623,10.0,0,8.0,0.0,0.0,3.0,5.0,1.0,242.0,183.0,0.0,0.0,315.0,10.0,66.0,158.0,91.0,7.0,6.0,3.0,3.0,0,1,0,90.0,1.0,2.0,1.0,492.2845526896374,40.0,268.18407331716634,3.0,0,8.0,0.0,0.0,3.0,5.0,1.0,24.0,23.0,0.0,0.0,0.013590033975084938,0.159682899207248,0.5594563986409966,0.2808607021517554,0.03737259343148358,0.756198347107438,0.5,5.174144141696258,0.011695906432748537,0.011695906432748537,0.005847953216374269,6.130193834266247,0.04678362573099415,9.811,0.133,1.567,5.489,2.756,0.367,0.067,0.033,0.033,0.0,0.011,0.0,1.9,0.022,0.022,0.011,9.831,1.0,6.13,0.111,0.0,0.089,0.0,0.0,0.033,0.056,0.011,2.689,2.033,0.0,0.0,3.5,0.111,0.733,1.756,1.011,0.078,0.067,0.033,0.033,0.0,0.011,0.0,1.0,0.011,0.022,0.011,5.47,0.444,2.98,0.033,0.0,0.089,0.0,0.0,0.033,0.056,0.011,0.267,0.256,0.0,0.0,0.068
Aloy Ihenacho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Hoffmann,857.0,38.0,262.0,478.0,117.0,13.0,5.0,3.0,2.0,1,0,0,193.0,6.0,0.0,0.0,874.6374856541825,106.0,625.3842494906447,2.0,0,4.0,0.0,0.0,2.0,2.0,0.0,233.0,218.0,0.0,0.0,227.0,22.0,98.0,103.0,26.0,3.0,5.0,3.0,2.0,1,0,0,73.0,1.0,0.0,0.0,380.0772388012308,44.0,263.73807864958184,1.0,0,4.0,0.0,0.0,2.0,2.0,0.0,22.0,22.0,0.0,0.0,0.044340723453908985,0.3057176196032672,0.5577596266044341,0.13652275379229872,0.015169194865810968,0.9356223175965666,0.6,4.5318004438040544,0.031088082901554404,0.0,0.0,5.899851410289101,0.02072538860103627,9.522,0.422,2.911,5.311,1.3,0.144,0.056,0.033,0.022,0.011,0.0,0.0,2.144,0.067,0.0,0.0,9.718,1.178,6.949,0.022,0.0,0.044,0.0,0.0,0.022,0.022,0.0,2.589,2.422,0.0,0.0,2.522,0.244,1.089,1.144,0.289,0.033,0.056,0.033,0.022,0.011,0.0,0.0,0.811,0.011,0.0,0.0,4.223,0.489,2.93,0.011,0.0,0.044,0.0,0.0,0.022,0.022,0.0,0.244,0.244,0.0,0.0,0.066
Andreas Christensen,5050.0,253.0,2454.0,2477.0,119.0,60.0,7.0,6.0,1.0,2,1,0,1300.0,11.0,0.0,0.0,7260.835092961565,758.0,5202.469403708398,9.0,0,3.0,0.0,0.0,3.0,0.0,0.0,1359.0,1320.0,0.0,0.0,744.0,123.0,425.0,296.0,23.0,10.0,7.0,6.0,1.0,2,1,0,199.0,6.0,0.0,0.0,1688.5220487033796,111.0,1149.4717007661445,2.0,0,3.0,0.0,0.0,3.0,0.0,0.0,17.0,14.0,0.0,0.0,0.0500990099009901,0.48594059405940593,0.4904950495049505,0.023564356435643564,0.011881188118811881,0.9713024282560706,0.8571428571428571,5.585257763816589,0.008461538461538461,0.0,0.0,6.863416099879153,0.002307692307692308,56.111,2.811,27.267,27.522,1.322,0.667,0.078,0.067,0.011,0.022,0.011,0.0,14.444,0.122,0.0,0.0,80.676,8.422,57.805,0.1,0.0,0.033,0.0,0.0,0.033,0.0,0.0,15.1,14.667,0.0,0.0,8.267,1.367,4.722,3.289,0.256,0.111,0.078,0.067,0.011,0.022,0.011,0.0,2.211,0.067,0.0,0.0,18.761,1.233,12.772,0.022,0.0,0.033,0.0,0.0,0.033,0.0,0.0,0.189,0.156,0.0,0.0,0.076
Andreas Hirzel,40.0,28.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10.0,0.0,0.0,0.0,90.39397570101852,10.0,90.3939757010185,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.6403124237432846,1.0,0.6403124237432846,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,1.0,0.0,9.039397570101851,0.0,0.0,0.0,9.039397570101851,0.0,0.444,0.311,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,1.004,0.111,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.056,0.0,0.0,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.007,0.011,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Andrej Kramarić,1570.0,1.0,73.0,710.0,787.0,150.0,32.0,26.0,6.0,0,1,0,361.0,26.0,18.0,4.0,2673.0816786797186,204.0,2039.3636335677866,27.0,0,33.0,0.0,4.0,10.0,19.0,1.0,644.0,379.0,0.0,0.0,481.0,1.0,30.0,203.0,248.0,40.0,32.0,26.0,6.0,0,1,0,213.0,13.0,17.0,4.0,1783.1962956110076,123.0,1318.4096401945342,7.0,0,33.0,0.0,4.0,10.0,19.0,1.0,67.0,66.0,0.0,0.0,0.0006369426751592356,0.0464968152866242,0.45222929936305734,0.5012738853503185,0.09554140127388536,0.5885093167701864,0.8125,7.404658389694512,0.07202216066481995,0.04986149584487535,0.0110803324099723,9.996880556704836,0.09141274238227147,17.444,0.011,0.811,7.889,8.744,1.667,0.356,0.289,0.067,0.0,0.011,0.0,4.011,0.289,0.2,0.044,29.701,2.267,22.66,0.3,0.0,0.367,0.0,0.044,0.111,0.211,0.011,7.156,4.211,0.0,0.0,5.344,0.011,0.333,2.256,2.756,0.444,0.356,0.289,0.067,0.0,0.011,0.0,2.367,0.144,0.189,0.044,19.813,1.367,14.649,0.078,0.0,0.367,0.0,0.044,0.111,0.211,0.011,0.744,0.733,0.0,0.0,0.111
André Hahn,1208.0,8.0,60.0,573.0,575.0,123.0,12.0,3.0,9.0,2,1,0,215.0,8.0,10.0,4.0,1338.7771387910516,99.0,843.7619471125304,26.0,1,20.0,0.0,0.0,4.0,16.0,4.0,508.0,297.0,0.0,1.0,374.0,5.0,26.0,155.0,193.0,40.0,12.0,3.0,9.0,2,1,0,114.0,6.0,8.0,3.0,848.2607444233756,54.0,488.7815166992787,6.0,1,20.0,0.0,0.0,4.0,16.0,4.0,46.0,41.0,0.0,0.0,0.006622516556291391,0.04966887417218543,0.47433774834437087,0.4759933774834437,0.10182119205298014,0.5846456692913385,0.25,6.2268704129816355,0.037209302325581395,0.046511627906976744,0.018604651162790697,8.52284795063162,0.09302325581395349,13.422,0.089,0.667,6.367,6.389,1.367,0.133,0.033,0.1,0.022,0.011,0.0,2.389,0.089,0.111,0.044,14.875,1.1,9.375,0.289,0.011,0.222,0.0,0.0,0.044,0.178,0.044,5.644,3.3,0.0,0.011,4.156,0.056,0.289,1.722,2.144,0.444,0.133,0.033,0.1,0.022,0.011,0.0,1.267,0.067,0.089,0.033,9.425,0.6,5.431,0.067,0.011,0.222,0.0,0.0,0.044,0.178,0.044,0.511,0.456,0.0,0.0,0.095
