player,ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,shield_total,block_total,block_offensive,block_ball_deflection,block_counterpress,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%,ball_recovery_total_per_match,ball_recovery_successful_per_match,ball_recovery_offensive_total_per_match,ball_recovery_offensive_successful_per_match,ball_recovery_failed_per_match,pressure_on_opponent_per_match,pressure_on_opponent_defending_third_per_match,pressure_on_opponent_middle_third_per_match,pressure_on_opponent_attacking_third_per_match,counterpressing_total_per_match,counterpressing_opponent_defending_third_per_match,counterpressing_opponent_middle_third_per_match,counterpressing_attacking_third_per_match,shield_total_per_match,block_total_per_match,block_offensive_per_match,block_ball_deflection_per_match,block_counterpress_per_match,block_during_counterpress_per_match,block_shot_on_target_per_match,clearance_total_per_match,clearance_with_head_per_match,interception_per_match,tackling_per_match,tackling_won_per_match,tackling_in_defending_third_per_match,tackling_in_middle_third_per_match,tackling_in_attacking_third_per_match,fouls_total_per_match,fouls_in_defending_third_per_match,fouls_in_middle_third_per_match,fouls_in_attacking_third_per_match,fouls_offensive_per_match,fouls_lead_to_penalty_per_match,fouls_wins_a_penalty_per_match,fouls_yellow_card_per_match,fouls_second_yellow_card_per_match,fouls_red_card_per_match,bad_behaviour_total_per_match,bad_behaviour_yellow_card_per_match,bad_behaviour_second_yellow_card_per_match,bad_behaviour_red_card_per_match,total_yellow_per_match,total_red_per_match
Sebastian Rode,24.0,21.0,0,0,3,91.0,16.0,47.0,28.0,36.0,1.0,13.0,22.0,0.0,6.0,0,0,0,6.0,0,4.0,3.0,0.0,9.0,8.0,2.0,6.0,1.0,11.0,3.0,3.0,5.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,0.17582417582417584,0.5164835164835165,0.3076923076923077,0.027777777777777776,0.3611111111111111,0.6111111111111112,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.267,0.233,0.0,0.0,0.033,1.011,0.178,0.522,0.311,0.4,0.011,0.144,0.244,0.0,0.067,0.0,0.0,0.0,0.067,0.0,0.044,0.033,0.0,0.1,0.089,0.022,0.067,0.011,0.122,0.033,0.033,0.056,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Sebastian Rudy,114.0,103.0,0,0,11,508.0,145.0,291.0,72.0,205.0,19.0,114.0,72.0,0.0,51.0,2,0,0,51.0,0,24.0,10.0,0.0,56.0,36.0,23.0,27.0,6.0,57.0,6.0,42.0,9.0,1,0,0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.9035087719298246,0.2854330708661417,0.5728346456692913,0.14173228346456693,0.09268292682926829,0.5560975609756098,0.35121951219512193,0.6428571428571429,0.4107142857142857,0.48214285714285715,0.10714285714285714,0.10526315789473684,0.7368421052631579,0.15789473684210525,1.267,1.144,0.0,0.0,0.122,5.644,1.611,3.233,0.8,2.278,0.211,1.267,0.8,0.0,0.567,0.022,0.0,0.0,0.567,0.0,0.267,0.111,0.0,0.622,0.4,0.256,0.3,0.067,0.633,0.067,0.467,0.1,0.011,0.0,0.0,0.089,0.0,0.011,0.0,0.0,0.0,0.0,0.089,0.011
Sebastian Stolze,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serdar Taşçı,9.0,8.0,0,0,1,22.0,11.0,11.0,0.0,7.0,3.0,4.0,0.0,0.0,4.0,0,0,0,4.0,0,2.0,2.0,0.0,3.0,2.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,0.5,0.5,0.0,0.42857142857142855,0.5714285714285714,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.089,0.0,0.0,0.011,0.244,0.122,0.122,0.0,0.078,0.033,0.044,0.0,0.0,0.044,0.0,0.0,0.0,0.044,0.0,0.022,0.022,0.0,0.033,0.022,0.033,0.0,0.0,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Sereso Geoffroy Gonzaroua Dié,190.0,170.0,0,0,20,415.0,161.0,227.0,27.0,151.0,22.0,109.0,20.0,0.0,33.0,1,1,1,33.0,0,29.0,13.0,0.0,60.0,40.0,26.0,32.0,2.0,43.0,9.0,29.0,5.0,1,0,0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.8947368421052632,0.38795180722891565,0.5469879518072289,0.06506024096385542,0.1456953642384106,0.7218543046357616,0.13245033112582782,0.6666666666666666,0.43333333333333335,0.5333333333333333,0.03333333333333333,0.20930232558139536,0.6744186046511628,0.11627906976744186,2.111,1.889,0.0,0.0,0.222,4.611,1.789,2.522,0.3,1.678,0.244,1.211,0.222,0.0,0.367,0.011,0.011,0.011,0.367,0.0,0.322,0.144,0.0,0.667,0.444,0.289,0.356,0.022,0.478,0.1,0.322,0.056,0.011,0.0,0.0,0.089,0.011,0.0,0.011,0.011,0.0,0.0,0.1,0.0
Seung-Woo Ryu,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shawn Parker,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinji Kagawa,124.0,113.0,0,0,11,440.0,68.0,222.0,150.0,131.0,12.0,58.0,61.0,1.0,36.0,3,2,2,36.0,0,6.0,3.0,0.0,30.0,17.0,8.0,14.0,8.0,27.0,4.0,15.0,8.0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9112903225806451,0.15454545454545454,0.5045454545454545,0.3409090909090909,0.0916030534351145,0.44274809160305345,0.46564885496183206,0.5666666666666667,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.14814814814814814,0.5555555555555556,0.2962962962962963,1.378,1.256,0.0,0.0,0.122,4.889,0.756,2.467,1.667,1.456,0.133,0.644,0.678,0.011,0.4,0.033,0.022,0.022,0.4,0.0,0.067,0.033,0.0,0.333,0.189,0.089,0.156,0.089,0.3,0.044,0.167,0.089,0.011,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Sidney Sam,5.0,5.0,0,0,0,7.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.056,0.0,0.0,0.0,0.078,0.0,0.056,0.022,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon Zoller,48.0,42.0,0,0,6,243.0,45.0,113.0,85.0,55.0,3.0,17.0,35.0,1.0,22.0,0,0,0,22.0,0,10.0,8.0,0.0,10.0,6.0,5.0,3.0,2.0,24.0,8.0,12.0,4.0,1,1,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.875,0.18518518518518517,0.46502057613168724,0.3497942386831276,0.05454545454545454,0.3090909090909091,0.6363636363636364,0.6,0.5,0.3,0.2,0.3333333333333333,0.5,0.16666666666666666,0.533,0.467,0.0,0.0,0.067,2.7,0.5,1.256,0.944,0.611,0.033,0.189,0.389,0.011,0.244,0.0,0.0,0.0,0.244,0.0,0.111,0.089,0.0,0.111,0.067,0.056,0.033,0.022,0.267,0.089,0.133,0.044,0.011,0.011,0.0,0.033,0.0,0.0,0.011,0.011,0.0,0.0,0.044,0.0
Slobodan Medojević,23.0,19.0,0,0,4,132.0,45.0,75.0,12.0,37.0,6.0,23.0,8.0,0.0,15.0,0,0,0,15.0,0,7.0,5.0,0.0,12.0,9.0,3.0,8.0,1.0,15.0,5.0,7.0,3.0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8260869565217391,0.3409090909090909,0.5681818181818182,0.09090909090909091,0.16216216216216217,0.6216216216216216,0.21621621621621623,0.75,0.25,0.6666666666666666,0.08333333333333333,0.3333333333333333,0.4666666666666667,0.2,0.256,0.211,0.0,0.0,0.044,1.467,0.5,0.833,0.133,0.411,0.067,0.256,0.089,0.0,0.167,0.0,0.0,0.0,0.167,0.0,0.078,0.056,0.0,0.133,0.1,0.033,0.089,0.011,0.167,0.056,0.078,0.033,0.0,0.011,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Slobodan Rajković,36.0,34.0,0,0,2,146.0,98.0,44.0,4.0,33.0,10.0,21.0,2.0,0.0,33.0,1,1,1,33.0,0,83.0,45.0,0.0,19.0,12.0,15.0,4.0,0.0,23.0,9.0,11.0,3.0,0,0,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.9444444444444444,0.6712328767123288,0.3013698630136986,0.0273972602739726,0.30303030303030304,0.6363636363636364,0.06060606060606061,0.631578947368421,0.7894736842105263,0.21052631578947367,0.0,0.391304347826087,0.4782608695652174,0.13043478260869565,0.4,0.378,0.0,0.0,0.022,1.622,1.089,0.489,0.044,0.367,0.111,0.233,0.022,0.0,0.367,0.011,0.011,0.011,0.367,0.0,0.922,0.5,0.0,0.211,0.133,0.167,0.044,0.0,0.256,0.1,0.122,0.033,0.0,0.0,0.0,0.033,0.0,0.0,0.011,0.011,0.0,0.0,0.044,0.0
Sokratis Papastathopoulos,101.0,94.0,0,0,7,267.0,166.0,92.0,9.0,89.0,29.0,54.0,6.0,8.0,37.0,1,3,3,37.0,0,93.0,46.0,0.0,53.0,30.0,41.0,12.0,0.0,36.0,13.0,22.0,1.0,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9306930693069307,0.6217228464419475,0.3445692883895131,0.033707865168539325,0.3258426966292135,0.6067415730337079,0.06741573033707865,0.5660377358490566,0.7735849056603774,0.22641509433962265,0.0,0.3611111111111111,0.6111111111111112,0.027777777777777776,1.122,1.044,0.0,0.0,0.078,2.967,1.844,1.022,0.1,0.989,0.322,0.6,0.067,0.089,0.411,0.011,0.033,0.033,0.411,0.0,1.033,0.511,0.0,0.589,0.333,0.456,0.133,0.0,0.4,0.144,0.244,0.011,0.0,0.011,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0
Sonny Kittel,21.0,20.0,0,0,1,78.0,13.0,41.0,24.0,30.0,3.0,12.0,15.0,0.0,11.0,0,0,0,11.0,0,0.0,0.0,0.0,6.0,4.0,2.0,3.0,1.0,5.0,0.0,4.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.16666666666666666,0.5256410256410257,0.3076923076923077,0.1,0.4,0.5,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.0,0.8,0.2,0.233,0.222,0.0,0.0,0.011,0.867,0.144,0.456,0.267,0.333,0.033,0.133,0.167,0.0,0.122,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.067,0.044,0.022,0.033,0.011,0.056,0.0,0.044,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefan Aigner,91.0,84.0,0,0,7,483.0,125.0,223.0,135.0,135.0,13.0,56.0,66.0,3.0,48.0,1,3,3,48.0,0,14.0,7.0,0.0,48.0,26.0,25.0,15.0,8.0,51.0,6.0,28.0,17.0,1,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.9230769230769231,0.2587991718426501,0.4616977225672878,0.2795031055900621,0.0962962962962963,0.4148148148148148,0.4888888888888889,0.5416666666666666,0.5208333333333334,0.3125,0.16666666666666666,0.11764705882352941,0.5490196078431373,0.3333333333333333,1.011,0.933,0.0,0.0,0.078,5.367,1.389,2.478,1.5,1.5,0.144,0.622,0.733,0.033,0.533,0.011,0.033,0.033,0.533,0.0,0.156,0.078,0.0,0.533,0.289,0.278,0.167,0.089,0.567,0.067,0.311,0.189,0.011,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0
Stefan Bell,181.0,173.0,0,0,8,264.0,178.0,77.0,9.0,89.0,34.0,47.0,8.0,5.0,68.0,0,3,3,68.0,3,167.0,90.0,0.0,47.0,27.0,33.0,14.0,0.0,53.0,14.0,26.0,13.0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9558011049723757,0.6742424242424242,0.2916666666666667,0.03409090909090909,0.38202247191011235,0.5280898876404494,0.0898876404494382,0.574468085106383,0.7021276595744681,0.2978723404255319,0.0,0.2641509433962264,0.49056603773584906,0.24528301886792453,2.011,1.922,0.0,0.0,0.089,2.933,1.978,0.856,0.1,0.989,0.378,0.522,0.089,0.056,0.756,0.0,0.033,0.033,0.756,0.033,1.856,1.0,0.0,0.522,0.3,0.367,0.156,0.0,0.589,0.156,0.289,0.144,0.0,0.011,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Stefan Kießling,84.0,74.0,0,0,10,389.0,40.0,219.0,130.0,139.0,2.0,70.0,67.0,0.0,35.0,0,1,1,35.0,0,22.0,20.0,0.0,31.0,24.0,5.0,19.0,7.0,48.0,0.0,27.0,21.0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8809523809523809,0.10282776349614396,0.5629820051413882,0.3341902313624679,0.014388489208633094,0.5035971223021583,0.48201438848920863,0.7741935483870968,0.16129032258064516,0.6129032258064516,0.22580645161290322,0.0,0.5625,0.4375,0.933,0.822,0.0,0.0,0.111,4.322,0.444,2.433,1.444,1.544,0.022,0.778,0.744,0.0,0.389,0.0,0.011,0.011,0.389,0.0,0.244,0.222,0.0,0.344,0.267,0.056,0.211,0.078,0.533,0.0,0.3,0.233,0.022,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Stefan Lex,30.0,26.0,1,1,4,306.0,48.0,133.0,125.0,74.0,2.0,19.0,53.0,0.0,13.0,1,1,1,13.0,0,4.0,3.0,0.0,12.0,6.0,5.0,5.0,2.0,21.0,0.0,11.0,10.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8666666666666667,0.1568627450980392,0.434640522875817,0.4084967320261438,0.02702702702702703,0.25675675675675674,0.7162162162162162,0.5,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.0,0.5238095238095238,0.47619047619047616,0.333,0.289,0.011,0.011,0.044,3.4,0.533,1.478,1.389,0.822,0.022,0.211,0.589,0.0,0.144,0.011,0.011,0.011,0.144,0.0,0.044,0.033,0.0,0.133,0.067,0.056,0.056,0.022,0.233,0.0,0.122,0.111,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Stefan Reinartz,76.0,70.0,0,0,6,246.0,71.0,157.0,18.0,84.0,10.0,56.0,18.0,0.0,37.0,0,2,2,37.0,0,19.0,9.0,0.0,24.0,14.0,7.0,15.0,2.0,26.0,4.0,18.0,4.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9210526315789473,0.2886178861788618,0.6382113821138211,0.07317073170731707,0.11904761904761904,0.6666666666666666,0.21428571428571427,0.5833333333333334,0.2916666666666667,0.625,0.08333333333333333,0.15384615384615385,0.6923076923076923,0.15384615384615385,0.844,0.778,0.0,0.0,0.067,2.733,0.789,1.744,0.2,0.933,0.111,0.622,0.2,0.0,0.411,0.0,0.022,0.022,0.411,0.0,0.211,0.1,0.0,0.267,0.156,0.078,0.167,0.022,0.289,0.044,0.2,0.044,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Stefan Wannenwetsch,0.0,0.0,0,0,0,32.0,7.0,15.0,10.0,3.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.46875,0.3125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.356,0.078,0.167,0.111,0.033,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.022,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Zuber,39.0,37.0,0,0,2,156.0,62.0,53.0,41.0,48.0,3.0,16.0,29.0,0.0,22.0,0,0,0,22.0,0,3.0,2.0,0.0,9.0,6.0,5.0,1.0,3.0,13.0,1.0,5.0,7.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9487179487179487,0.3974358974358974,0.33974358974358976,0.26282051282051283,0.0625,0.3333333333333333,0.6041666666666666,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.433,0.411,0.0,0.0,0.022,1.733,0.689,0.589,0.456,0.533,0.033,0.178,0.322,0.0,0.244,0.0,0.0,0.0,0.244,0.0,0.033,0.022,0.0,0.1,0.067,0.056,0.011,0.033,0.144,0.011,0.056,0.078,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Suat Serdar,21.0,19.0,0,0,2,76.0,19.0,49.0,8.0,28.0,2.0,13.0,13.0,0.0,5.0,0,0,0,5.0,0,5.0,2.0,0.0,7.0,3.0,2.0,3.0,2.0,7.0,0.0,3.0,4.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.25,0.6447368421052632,0.10526315789473684,0.07142857142857142,0.4642857142857143,0.4642857142857143,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.42857142857142855,0.5714285714285714,0.233,0.211,0.0,0.0,0.022,0.844,0.211,0.544,0.089,0.311,0.022,0.144,0.144,0.0,0.056,0.0,0.0,0.0,0.056,0.0,0.056,0.022,0.0,0.078,0.033,0.022,0.033,0.022,0.078,0.0,0.033,0.044,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sven Bender,83.0,79.0,0,0,4,174.0,87.0,70.0,17.0,51.0,9.0,34.0,8.0,2.0,34.0,0,1,1,34.0,0,69.0,33.0,0.0,33.0,14.0,21.0,11.0,1.0,13.0,3.0,9.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9518072289156626,0.5,0.40229885057471265,0.09770114942528736,0.17647058823529413,0.6666666666666666,0.1568627450980392,0.42424242424242425,0.6363636363636364,0.3333333333333333,0.030303030303030304,0.23076923076923078,0.6923076923076923,0.07692307692307693,0.922,0.878,0.0,0.0,0.044,1.933,0.967,0.778,0.189,0.567,0.1,0.378,0.089,0.022,0.378,0.0,0.011,0.011,0.378,0.0,0.767,0.367,0.0,0.367,0.156,0.233,0.122,0.011,0.144,0.033,0.1,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Sven Schipplock,36.0,33.0,0,0,3,316.0,28.0,181.0,107.0,105.0,2.0,46.0,57.0,0.0,23.0,2,0,0,23.0,0,14.0,10.0,0.0,11.0,5.0,2.0,5.0,4.0,36.0,4.0,15.0,17.0,4,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9166666666666666,0.08860759493670886,0.5727848101265823,0.33860759493670883,0.01904761904761905,0.4380952380952381,0.5428571428571428,0.45454545454545453,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.1111111111111111,0.4166666666666667,0.4722222222222222,0.4,0.367,0.0,0.0,0.033,3.511,0.311,2.011,1.189,1.167,0.022,0.511,0.633,0.0,0.256,0.022,0.0,0.0,0.256,0.0,0.156,0.111,0.0,0.122,0.056,0.022,0.056,0.044,0.4,0.044,0.167,0.189,0.044,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Sven Ulreich,2.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Szabolcs Huszti,76.0,71.0,0,0,5,348.0,103.0,189.0,56.0,111.0,15.0,65.0,31.0,1.0,21.0,0,1,1,21.0,0,9.0,6.0,0.0,34.0,24.0,21.0,9.0,4.0,43.0,9.0,23.0,11.0,0,0,0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.9342105263157895,0.2959770114942529,0.5431034482758621,0.16091954022988506,0.13513513513513514,0.5855855855855856,0.27927927927927926,0.7058823529411765,0.6176470588235294,0.2647058823529412,0.11764705882352941,0.20930232558139536,0.5348837209302325,0.2558139534883721,0.844,0.789,0.0,0.0,0.056,3.867,1.144,2.1,0.622,1.233,0.167,0.722,0.344,0.011,0.233,0.0,0.011,0.011,0.233,0.0,0.1,0.067,0.0,0.378,0.267,0.233,0.1,0.044,0.478,0.1,0.256,0.122,0.0,0.0,0.0,0.044,0.0,0.0,0.011,0.011,0.0,0.0,0.056,0.0
Takashi Inui,1.0,1.0,0,0,0,18.0,5.0,10.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2777777777777778,0.5555555555555556,0.16666666666666666,0.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.2,0.056,0.111,0.033,0.044,0.0,0.033,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tarik Elyounoussi,20.0,19.0,0,0,1,97.0,40.0,35.0,22.0,26.0,1.0,12.0,13.0,0.0,9.0,0,0,0,9.0,0,8.0,3.0,0.0,10.0,4.0,7.0,2.0,1.0,5.0,1.0,3.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.41237113402061853,0.36082474226804123,0.2268041237113402,0.038461538461538464,0.46153846153846156,0.5,0.4,0.7,0.2,0.1,0.2,0.6,0.2,0.222,0.211,0.0,0.0,0.011,1.078,0.444,0.389,0.244,0.289,0.011,0.133,0.144,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.089,0.033,0.0,0.111,0.044,0.078,0.022,0.011,0.056,0.011,0.033,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
