player,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
Michelangelo Albertazzi,848.0,54.0,285.0,429.0,134.0,2.0,4.0,3.0,1.0,0,0,0,190.0,10.0,0.0,0.0,943.9018762005345,120.0,696.2206890990692,3.0,0,3.0,0.0,1.0,2.0,0.0,0.0,179.0,166.0,0.0,0.0,211.0,29.0,100.0,89.0,22.0,0.0,4.0,3.0,1.0,0,0,0,69.0,2.0,0.0,0.0,315.6675460120166,42.0,213.1444848777198,3.0,0,3.0,0.0,1.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,0.06367924528301887,0.33608490566037735,0.5058962264150944,0.1580188679245283,0.0023584905660377358,0.9273743016759777,0.75,4.96790461158176,0.05263157894736842,0.0,0.0,5.801839075825577,0.015789473684210527,9.422,0.6,3.167,4.767,1.489,0.022,0.044,0.033,0.011,0.0,0.0,0.0,2.111,0.111,0.0,0.0,10.488,1.333,7.736,0.033,0.0,0.033,0.0,0.011,0.022,0.0,0.0,1.989,1.844,0.0,0.0,2.344,0.322,1.111,0.989,0.244,0.0,0.044,0.033,0.011,0.0,0.0,0.0,0.767,0.022,0.0,0.0,3.507,0.467,2.368,0.033,0.0,0.033,0.0,0.011,0.022,0.0,0.0,0.156,0.156,0.0,0.0,0.064
Michele Camporese,154.0,19.0,79.0,68.0,7.0,4.0,0.0,0.0,0.0,0,0,0,30.0,0.0,0.0,0.0,102.17036726642087,16.0,76.8577339869541,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,41.0,0.0,0.0,38.0,11.0,27.0,8.0,3.0,2.0,0.0,0.0,0.0,0,0,0,5.0,0.0,0.0,0.0,21.399314138799355,1.0,13.51332675546625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.12337662337662338,0.512987012987013,0.44155844155844154,0.045454545454545456,0.025974025974025976,0.9534883720930233,0.0,3.4056789088806956,0.0,0.0,0.0,4.803608374184631,0.0,1.711,0.211,0.878,0.756,0.078,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,1.135,0.178,0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.456,0.0,0.0,0.422,0.122,0.3,0.089,0.033,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.238,0.011,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.0,0.0,0.053
Michele Rocca,50.0,3.0,11.0,23.0,16.0,0.0,0.0,0.0,0.0,0,0,0,12.0,1.0,0.0,0.0,93.50387734747042,8.0,68.43900533478191,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,9.0,0.0,0.0,11.0,2.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0,0,0,4.0,0.0,0.0,0.0,42.66744519802211,2.0,24.3494243027068,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.22,0.46,0.32,0.0,0.8181818181818182,0.0,7.791989778955869,0.08333333333333333,0.0,0.0,8.554875666847739,0.08333333333333333,0.556,0.033,0.122,0.256,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.011,0.0,0.0,1.039,0.089,0.76,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.122,0.1,0.0,0.0,0.122,0.022,0.033,0.033,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.474,0.022,0.271,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.095
Milan Badelj,5281.0,57.0,681.0,3840.0,760.0,8.0,35.0,23.0,12.0,2,1,1,1416.0,31.0,1.0,0.0,6222.5473121678615,775.0,4610.389711441801,17.0,0,19.0,0.0,4.0,13.0,2.0,0.0,1573.0,1507.0,0.0,0.0,1054.0,38.0,182.0,734.0,138.0,2.0,35.0,23.0,12.0,2,1,1,413.0,9.0,1.0,0.0,2038.4073342523427,228.0,1373.4290989478664,2.0,0,19.0,0.0,4.0,13.0,2.0,0.0,116.0,115.0,0.0,0.0,0.010793410338950956,0.12895284983904565,0.7271350123082749,0.14391213785267942,0.0015148646089755728,0.958041958041958,0.6571428571428571,4.394454316502727,0.021892655367231638,0.0007062146892655367,0.0,5.9488899502474855,0.013418079096045197,58.678,0.633,7.567,42.667,8.444,0.089,0.389,0.256,0.133,0.022,0.011,0.011,15.733,0.344,0.011,0.0,69.139,8.611,51.227,0.189,0.0,0.211,0.0,0.044,0.144,0.022,0.0,17.478,16.744,0.0,0.0,11.711,0.422,2.022,8.156,1.533,0.022,0.389,0.256,0.133,0.022,0.011,0.011,4.589,0.1,0.011,0.0,22.649,2.533,15.26,0.022,0.0,0.211,0.0,0.044,0.144,0.022,0.0,1.289,1.278,0.0,0.0,0.066
Milan Biševac,1278.0,78.0,531.0,727.0,20.0,8.0,3.0,3.0,0.0,0,0,0,327.0,5.0,0.0,0.0,2068.979457700724,192.0,1709.1235535545125,0.0,0,2.0,0.0,1.0,1.0,0.0,0.0,328.0,322.0,0.0,0.0,250.0,45.0,127.0,121.0,2.0,0.0,3.0,3.0,0.0,0,0,0,77.0,3.0,0.0,0.0,716.9192679503267,42.0,546.9550466783066,0.0,0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.06103286384976526,0.4154929577464789,0.5688575899843505,0.01564945226917058,0.006259780907668232,0.9817073170731707,1.0,6.327154304895181,0.01529051987767584,0.0,0.0,8.901685174763086,0.0061162079510703364,14.2,0.867,5.9,8.078,0.222,0.089,0.033,0.033,0.0,0.0,0.0,0.0,3.633,0.056,0.0,0.0,22.989,2.133,18.99,0.0,0.0,0.022,0.0,0.011,0.011,0.0,0.0,3.644,3.578,0.0,0.0,2.778,0.5,1.411,1.344,0.022,0.0,0.033,0.033,0.0,0.0,0.0,0.0,0.856,0.033,0.0,0.0,7.966,0.467,6.077,0.0,0.0,0.022,0.0,0.011,0.011,0.0,0.0,0.044,0.044,0.0,0.0,0.099
Milan Škriniar,225.0,21.0,107.0,114.0,4.0,1.0,1.0,1.0,0.0,0,0,0,54.0,2.0,0.0,0.0,268.60457969515625,30.0,210.16890831496184,1.0,0,2.0,0.0,0.0,0.0,2.0,0.0,64.0,62.0,0.0,0.0,29.0,11.0,23.0,4.0,2.0,0.0,1.0,1.0,0.0,0,0,0,9.0,1.0,0.0,0.0,89.45140535880853,6.0,79.95543535094797,0.0,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.47555555555555556,0.5066666666666667,0.017777777777777778,0.0044444444444444444,0.96875,1.0,4.974158883243634,0.037037037037037035,0.0,0.0,7.005630277165395,0.037037037037037035,2.5,0.233,1.189,1.267,0.044,0.011,0.011,0.011,0.0,0.0,0.0,0.0,0.6,0.022,0.0,0.0,2.984,0.333,2.335,0.011,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.711,0.689,0.0,0.0,0.322,0.122,0.256,0.044,0.022,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.1,0.011,0.0,0.0,0.994,0.067,0.888,0.0,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.078
Miralem Pjanić,6803.0,63.0,882.0,3711.0,2210.0,279.0,43.0,26.0,17.0,3,2,0,1653.0,78.0,13.0,1.0,8873.532234247128,978.0,7089.734333908269,38.0,0,39.0,0.0,1.0,16.0,22.0,6.0,2179.0,1958.0,0.0,0.0,1284.0,26.0,216.0,605.0,463.0,101.0,43.0,26.0,17.0,3,2,0,510.0,25.0,10.0,0.0,2815.1951239782716,295.0,1977.8250520157721,10.0,0,39.0,0.0,1.0,16.0,22.0,6.0,153.0,147.0,0.0,0.0,0.009260620314567102,0.12964868440393945,0.5454946347199765,0.3248566808760841,0.041011318535940026,0.898577329050023,0.6046511627906976,5.3681380727447845,0.047186932849364795,0.007864488808227465,0.0006049606775559589,7.249217110335653,0.023593466424682397,75.589,0.7,9.8,41.233,24.556,3.1,0.478,0.289,0.189,0.033,0.022,0.0,18.367,0.867,0.144,0.011,98.595,10.867,78.775,0.422,0.0,0.433,0.0,0.011,0.178,0.244,0.067,24.211,21.756,0.0,0.0,14.267,0.289,2.4,6.722,5.144,1.122,0.478,0.289,0.189,0.033,0.022,0.0,5.667,0.278,0.111,0.0,31.28,3.278,21.976,0.111,0.0,0.433,0.0,0.011,0.178,0.244,0.067,1.7,1.633,0.0,0.0,0.081
Mirko Gori,3079.0,83.0,775.0,1806.0,498.0,6.0,27.0,16.0,11.0,2,1,0,728.0,31.0,1.0,1.0,4277.715998464362,410.0,3234.9832453395043,23.0,0,28.0,0.0,14.0,10.0,4.0,1.0,744.0,641.0,0.0,0.0,937.0,48.0,297.0,516.0,124.0,3.0,27.0,16.0,11.0,2,1,0,327.0,15.0,1.0,1.0,2202.6648336959893,188.0,1616.561300772346,6.0,0,28.0,0.0,14.0,10.0,4.0,1.0,70.0,68.0,0.0,0.0,0.026956804157193894,0.25170509905813576,0.5865540759987009,0.16174082494316336,0.001948684637869438,0.8615591397849462,0.5925925925925926,5.8759835143741235,0.042582417582417584,0.0013736263736263737,0.0013736263736263737,7.890203037413425,0.038461538461538464,34.211,0.922,8.611,20.067,5.533,0.067,0.3,0.178,0.122,0.022,0.011,0.0,8.089,0.344,0.011,0.011,47.53,4.556,35.944,0.256,0.0,0.311,0.0,0.156,0.111,0.044,0.011,8.267,7.122,0.0,0.0,10.411,0.533,3.3,5.733,1.378,0.033,0.3,0.178,0.122,0.022,0.011,0.0,3.633,0.167,0.011,0.011,24.474,2.089,17.962,0.067,0.0,0.311,0.0,0.156,0.111,0.044,0.011,0.778,0.756,0.0,0.0,0.088
Mirko Valdifiori,1215.0,9.0,175.0,907.0,133.0,1.0,4.0,2.0,2.0,1,0,0,298.0,3.0,0.0,0.0,781.557453665168,141.0,571.769513611177,2.0,0,3.0,0.0,0.0,1.0,2.0,0.0,384.0,364.0,0.0,0.0,206.0,4.0,41.0,132.0,33.0,0.0,4.0,2.0,2.0,1,0,0,76.0,2.0,0.0,0.0,244.66634866946882,37.0,134.70681204893367,0.0,0,3.0,0.0,0.0,1.0,2.0,0.0,37.0,37.0,0.0,0.0,0.007407407407407408,0.1440329218106996,0.7465020576131687,0.1094650205761317,0.0008230452674897119,0.9479166666666666,0.5,2.622676019010631,0.010067114093959731,0.0,0.0,4.055102933412603,0.010067114093959731,13.5,0.1,1.944,10.078,1.478,0.011,0.044,0.022,0.022,0.011,0.0,0.0,3.311,0.033,0.0,0.0,8.684,1.567,6.353,0.022,0.0,0.033,0.0,0.0,0.011,0.022,0.0,4.267,4.044,0.0,0.0,2.289,0.044,0.456,1.467,0.367,0.0,0.044,0.022,0.022,0.011,0.0,0.0,0.844,0.022,0.0,0.0,2.719,0.411,1.497,0.0,0.0,0.033,0.0,0.0,0.011,0.022,0.0,0.411,0.411,0.0,0.0,0.045
Miroslav Klose,1586.0,22.0,101.0,735.0,750.0,304.0,29.0,12.0,17.0,4,3,0,256.0,15.0,9.0,7.0,1684.2118464114844,138.0,1271.5519991790927,35.0,2,14.0,0.0,0.0,8.0,6.0,2.0,741.0,349.0,0.0,1.0,482.0,18.0,58.0,213.0,211.0,65.0,29.0,12.0,17.0,4,3,0,148.0,7.0,6.0,4.0,1050.412594671729,87.0,767.4839059462081,10.0,2,14.0,0.0,0.0,8.0,6.0,2.0,60.0,56.0,0.0,0.0,0.013871374527112233,0.06368221941992434,0.4634300126103405,0.4728877679697352,0.19167717528373265,0.4709851551956815,0.41379310344827586,6.578952525044861,0.05859375,0.03515625,0.02734375,9.214144921587629,0.0546875,17.622,0.244,1.122,8.167,8.333,3.378,0.322,0.133,0.189,0.044,0.033,0.0,2.844,0.167,0.1,0.078,18.713,1.533,14.128,0.389,0.022,0.156,0.0,0.0,0.089,0.067,0.022,8.233,3.878,0.0,0.011,5.356,0.2,0.644,2.367,2.344,0.722,0.322,0.133,0.189,0.044,0.033,0.0,1.644,0.078,0.067,0.044,11.671,0.967,8.528,0.111,0.022,0.156,0.0,0.0,0.089,0.067,0.022,0.667,0.622,0.0,0.0,0.102
Modibo Diakité,2117.0,290.0,1118.0,895.0,104.0,49.0,11.0,10.0,1.0,1,0,0,454.0,13.0,1.0,0.0,3454.9298218874005,285.0,2927.0970660593784,9.0,0,5.0,0.0,0.0,3.0,2.0,0.0,462.0,436.0,1.0,0.0,471.0,143.0,291.0,150.0,30.0,11.0,11.0,10.0,1.0,1,0,0,95.0,5.0,1.0,0.0,1054.8792360654297,64.0,885.9036204032518,1.0,0,5.0,0.0,0.0,3.0,2.0,0.0,17.0,17.0,0.0,0.0,0.136986301369863,0.5281058101086443,0.42276806802078415,0.04912612187057156,0.023145961265942372,0.9437229437229437,0.9090909090909091,7.6099775812497805,0.028634361233480177,0.0022026431718061676,0.0,10.270516021260978,0.011013215859030838,23.522,3.222,12.422,9.944,1.156,0.544,0.122,0.111,0.011,0.011,0.0,0.0,5.044,0.144,0.011,0.0,38.388,3.167,32.523,0.1,0.0,0.056,0.0,0.0,0.033,0.022,0.0,5.133,4.844,0.011,0.0,5.233,1.589,3.233,1.667,0.333,0.122,0.122,0.111,0.011,0.011,0.0,0.0,1.056,0.056,0.011,0.0,11.721,0.711,9.843,0.011,0.0,0.056,0.0,0.0,0.033,0.022,0.0,0.189,0.189,0.0,0.0,0.114
Mohamed Salah,4925.0,8.0,272.0,1800.0,2853.0,497.0,99.0,47.0,52.0,8,8,5,1211.0,105.0,51.0,7.0,8620.283166720365,767.0,7194.625821292651,81.0,2,85.0,0.0,5.0,31.0,49.0,7.0,1880.0,1273.0,0.0,0.0,1498.0,4.0,111.0,579.0,808.0,149.0,99.0,47.0,52.0,8,8,5,606.0,44.0,30.0,5.0,4604.5226506741465,361.0,3580.7669432701955,37.0,2,85.0,0.0,5.0,31.0,49.0,7.0,236.0,230.0,0.0,0.0,0.0016243654822335025,0.055228426395939084,0.36548223350253806,0.5792893401015229,0.10091370558375634,0.6771276595744681,0.47474747474747475,7.118318056746792,0.08670520231213873,0.042113955408753095,0.005780346820809248,9.380216194644918,0.07018992568125516,54.722,0.089,3.022,20.0,31.7,5.522,1.1,0.522,0.578,0.089,0.089,0.056,13.456,1.167,0.567,0.078,95.781,8.522,79.94,0.9,0.022,0.944,0.0,0.056,0.344,0.544,0.078,20.889,14.144,0.0,0.0,16.644,0.044,1.233,6.433,8.978,1.656,1.1,0.522,0.578,0.089,0.089,0.056,6.733,0.489,0.333,0.056,51.161,4.011,39.786,0.411,0.022,0.944,0.0,0.056,0.344,0.544,0.078,2.622,2.556,0.0,0.0,0.104
Mohamed Salim Fares,792.0,42.0,222.0,361.0,209.0,11.0,9.0,8.0,1.0,0,0,0,182.0,10.0,2.0,0.0,1405.9232736831395,112.0,1150.9953220360067,10.0,0,6.0,0.0,0.0,4.0,2.0,0.0,186.0,164.0,1.0,0.0,181.0,18.0,57.0,73.0,51.0,5.0,9.0,8.0,1.0,0,0,0,65.0,4.0,2.0,0.0,609.8332450622507,37.0,443.29595802252265,3.0,0,6.0,0.0,0.0,4.0,2.0,0.0,16.0,16.0,0.0,0.0,0.05303030303030303,0.2803030303030303,0.45580808080808083,0.2638888888888889,0.013888888888888888,0.8817204301075269,0.8888888888888888,7.724853152105163,0.054945054945054944,0.01098901098901099,0.0,10.27674394675006,0.03296703296703297,8.8,0.467,2.467,4.011,2.322,0.122,0.1,0.089,0.011,0.0,0.0,0.0,2.022,0.111,0.022,0.0,15.621,1.244,12.789,0.111,0.0,0.067,0.0,0.0,0.044,0.022,0.0,2.067,1.822,0.011,0.0,2.011,0.2,0.633,0.811,0.567,0.056,0.1,0.089,0.011,0.0,0.0,0.0,0.722,0.044,0.022,0.0,6.776,0.411,4.926,0.033,0.0,0.067,0.0,0.0,0.044,0.022,0.0,0.178,0.178,0.0,0.0,0.114
Molla Wagué,1805.0,148.0,760.0,872.0,173.0,87.0,2.0,1.0,1.0,0,0,0,385.0,4.0,1.0,0.0,2236.0726254500814,213.0,1592.8238841255509,6.0,1,3.0,0.0,1.0,1.0,1.0,0.0,436.0,394.0,0.0,0.0,433.0,95.0,235.0,148.0,50.0,27.0,2.0,1.0,1.0,0,0,0,85.0,1.0,0.0,0.0,722.7977596812298,52.0,511.55288586598476,1.0,1,3.0,0.0,1.0,1.0,1.0,0.0,18.0,16.0,0.0,0.0,0.08199445983379501,0.42105263157894735,0.48310249307479225,0.09584487534626039,0.0481994459833795,0.9036697247706422,0.5,5.807980845324887,0.01038961038961039,0.0025974025974025974,0.0,7.478046404345309,0.007792207792207792,20.056,1.644,8.444,9.689,1.922,0.967,0.022,0.011,0.011,0.0,0.0,0.0,4.278,0.044,0.011,0.0,24.845,2.367,17.698,0.067,0.011,0.033,0.0,0.011,0.011,0.011,0.0,4.844,4.378,0.0,0.0,4.811,1.056,2.611,1.644,0.556,0.3,0.022,0.011,0.011,0.0,0.0,0.0,0.944,0.011,0.0,0.0,8.031,0.578,5.684,0.011,0.011,0.033,0.0,0.011,0.011,0.011,0.0,0.2,0.178,0.0,0.0,0.083
Morgan De Sanctis,165.0,145.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,39.0,0.0,0.0,0.0,180.12770519598087,25.0,150.83992409626953,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.0,0.0,0.0,0.0,13.669056822477213,3.0,3.9983249517915196,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.8787878787878788,1.0,0.0,0.0,0.0,1.0,0.0,4.618659107589253,0.0,0.0,0.0,6.033596963850781,0.0,1.833,1.611,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.0,0.0,0.0,2.001,0.278,1.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411,0.411,0.0,0.0,0.167,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.152,0.033,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.067
Mouhamadou Fallou Mbacke Sarr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moustapha Seck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mário Rui Silva Duarte,6437.0,218.0,1919.0,3434.0,1084.0,35.0,42.0,21.0,21.0,2,6,0,1558.0,111.0,7.0,1.0,8612.276966687457,923.0,7095.031415269717,29.0,1,21.0,1.0,8.0,6.0,7.0,1.0,1757.0,1657.0,2.0,1.0,1124.0,106.0,483.0,444.0,197.0,11.0,42.0,21.0,21.0,2,6,0,383.0,33.0,2.0,1.0,2641.715471809643,213.0,1853.0823081294493,10.0,1,21.0,1.0,8.0,6.0,7.0,1.0,76.0,74.0,0.0,0.0,0.03386670809383253,0.2981202423489203,0.5334783284138573,0.16840142923722232,0.005437315519652011,0.9430848036425725,0.5,5.527777257180653,0.07124518613607189,0.004492939666238768,0.0006418485237483953,7.686924610259715,0.013478818998716302,71.522,2.422,21.322,38.156,12.044,0.389,0.467,0.233,0.233,0.022,0.067,0.0,17.311,1.233,0.078,0.011,95.692,10.256,78.834,0.322,0.011,0.233,0.011,0.089,0.067,0.078,0.011,19.522,18.411,0.022,0.011,12.489,1.178,5.367,4.933,2.189,0.122,0.467,0.233,0.233,0.022,0.067,0.0,4.256,0.367,0.022,0.011,29.352,2.367,20.59,0.111,0.011,0.233,0.011,0.089,0.067,0.078,0.011,0.844,0.822,0.0,0.0,0.085
Nathaniel Chalobah,146.0,0.0,10.0,110.0,26.0,1.0,0.0,0.0,0.0,0,0,0,37.0,2.0,1.0,0.0,166.70515000099874,12.0,63.596830848282025,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,51.0,42.0,0.0,0.0,29.0,0.0,1.0,20.0,8.0,1.0,0.0,0.0,0.0,0,0,0,10.0,1.0,1.0,0.0,87.56542703063198,3.0,28.24851213496008,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0684931506849315,0.7534246575342466,0.1780821917808219,0.00684931506849315,0.8235294117647058,0.0,4.505544594621588,0.05405405405405406,0.02702702702702703,0.0,5.299735904023502,0.02702702702702703,1.622,0.0,0.111,1.222,0.289,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.411,0.022,0.011,0.0,1.852,0.133,0.707,0.022,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.567,0.467,0.0,0.0,0.322,0.0,0.011,0.222,0.089,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.011,0.011,0.0,0.973,0.033,0.314,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.011,0.011,0.0,0.0,0.059
Nenad Krstičić,883.0,31.0,175.0,612.0,96.0,1.0,7.0,4.0,3.0,0,2,0,227.0,3.0,0.0,0.0,950.5514049544496,122.0,623.1419336402619,3.0,0,3.0,0.0,1.0,1.0,1.0,0.0,240.0,222.0,0.0,0.0,211.0,10.0,45.0,148.0,18.0,1.0,7.0,4.0,3.0,0,2,0,75.0,1.0,0.0,0.0,352.4911132392933,39.0,189.63943233941598,0.0,0,3.0,0.0,1.0,1.0,1.0,0.0,18.0,18.0,0.0,0.0,0.035107587768969425,0.19818799546998866,0.6930917327293318,0.1087202718006795,0.0011325028312570782,0.925,0.5714285714285714,4.187451123147355,0.013215859030837005,0.0,0.0,5.10772076754313,0.013215859030837005,9.811,0.344,1.944,6.8,1.067,0.011,0.078,0.044,0.033,0.0,0.022,0.0,2.522,0.033,0.0,0.0,10.562,1.356,6.924,0.033,0.0,0.033,0.0,0.011,0.011,0.011,0.0,2.667,2.467,0.0,0.0,2.344,0.111,0.5,1.644,0.2,0.011,0.078,0.044,0.033,0.0,0.022,0.0,0.833,0.011,0.0,0.0,3.917,0.433,2.107,0.0,0.0,0.033,0.0,0.011,0.011,0.011,0.0,0.2,0.2,0.0,0.0,0.057
