ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,block_total,block_offensive,block_ball_deflection,block_counterpress,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%
39,37,0,0,2,179,12,75,92,57,1,18,38,16,1,0,0,16,0,8,6,0,13,10,3,4,6,20,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0.9487179487179487,0.0670391061452514,0.41899441340782123,0.5139664804469274,0.017543859649122806,0.3157894736842105,0.6666666666666666,0.7692307692307693,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.0,0.45,0.55
83,75,0,0,8,301,166,111,24,78,11,44,23,40,0,0,0,40,1,85,42,12,30,17,17,11,2,26,7,16,3,0,0,0,7,0,0,1,1,0,0,8,0,0.9036144578313253,0.5514950166112956,0.3687707641196013,0.07973421926910298,0.14102564102564102,0.5641025641025641,0.2948717948717949,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.06666666666666667,0.2692307692307692,0.6153846153846154,0.11538461538461539
142,130,1,1,12,475,79,250,146,193,5,104,84,64,2,3,3,64,0,32,19,3,39,28,9,24,6,34,4,19,11,0,0,0,0,0,0,1,1,0,0,1,0,0.9154929577464789,0.16631578947368422,0.5263157894736842,0.30736842105263157,0.025906735751295335,0.538860103626943,0.43523316062176165,0.717948717948718,0.23076923076923078,0.6153846153846154,0.15384615384615385,0.11764705882352941,0.5588235294117647,0.3235294117647059
52,43,0,0,9,263,45,148,70,83,1,53,29,9,0,1,1,9,0,9,5,2,16,10,5,11,0,13,0,9,4,1,0,0,1,0,0,0,0,0,0,1,0,0.8269230769230769,0.17110266159695817,0.5627376425855514,0.2661596958174905,0.012048192771084338,0.6385542168674698,0.3493975903614458,0.625,0.3125,0.6875,0.0,0.0,0.6923076923076923,0.3076923076923077
77,71,0,0,6,436,48,175,213,131,6,47,78,32,2,0,0,32,0,14,10,7,14,7,4,6,4,53,4,21,28,2,1,0,7,0,0,3,3,0,0,10,0,0.922077922077922,0.11009174311926606,0.4013761467889908,0.48853211009174313,0.04580152671755725,0.35877862595419846,0.5954198473282443,0.5,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.07547169811320754,0.39622641509433965,0.5283018867924528
168,151,0,0,17,602,105,313,184,260,17,96,147,68,1,4,4,68,1,17,7,17,54,32,15,25,14,58,4,35,19,1,1,0,5,0,0,0,0,0,0,5,0,0.8988095238095238,0.1744186046511628,0.5199335548172758,0.30564784053156147,0.06538461538461539,0.36923076923076925,0.5653846153846154,0.5925925925925926,0.2777777777777778,0.46296296296296297,0.25925925925925924,0.06896551724137931,0.603448275862069,0.3275862068965517
5,5,0,0,0,12,4,5,3,4,1,2,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.3333333333333333,0.4166666666666667,0.25,0.25,0.5,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0
107,96,1,1,11,385,201,140,44,129,33,63,33,62,0,1,1,62,0,98,62,16,73,33,52,17,4,27,7,14,6,1,1,0,1,0,0,0,0,0,0,1,0,0.897196261682243,0.522077922077922,0.36363636363636365,0.11428571428571428,0.2558139534883721,0.4883720930232558,0.2558139534883721,0.4520547945205479,0.7123287671232876,0.2328767123287671,0.0547945205479452,0.25925925925925924,0.5185185185185185,0.2222222222222222
85,76,0,0,9,171,27,91,53,60,5,29,26,20,0,0,0,20,0,3,0,5,14,10,3,8,3,8,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0.8941176470588236,0.15789473684210525,0.5321637426900585,0.30994152046783624,0.08333333333333333,0.48333333333333334,0.43333333333333335,0.7142857142857143,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.0,0.625,0.375
15,15,0,0,0,38,21,14,3,16,8,6,2,2,0,0,0,2,0,14,8,0,7,4,5,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5526315789473685,0.3684210526315789,0.07894736842105263,0.5,0.375,0.125,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0
15,13,0,0,2,112,44,58,10,44,8,34,2,17,0,1,1,17,0,10,4,3,16,7,10,6,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8666666666666667,0.39285714285714285,0.5178571428571429,0.08928571428571429,0.18181818181818182,0.7727272727272727,0.045454545454545456,0.4375,0.625,0.375,0.0,0.3333333333333333,0.6666666666666666,0.0
14,13,0,0,1,45,2,17,26,10,0,5,5,2,0,0,0,2,0,8,4,0,2,1,0,1,1,4,0,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0.9285714285714286,0.044444444444444446,0.37777777777777777,0.5777777777777777,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5
137,126,1,1,11,346,154,166,26,123,22,76,25,61,1,1,1,61,0,126,73,13,31,18,15,11,5,29,5,22,2,0,1,0,4,0,0,0,0,0,0,4,0,0.9197080291970803,0.44508670520231214,0.4797687861271676,0.07514450867052024,0.17886178861788618,0.6178861788617886,0.2032520325203252,0.5806451612903226,0.4838709677419355,0.3548387096774194,0.16129032258064516,0.1724137931034483,0.7586206896551724,0.06896551724137931
87,78,1,1,9,356,119,172,65,125,17,69,39,31,1,1,1,31,0,6,3,3,44,25,23,16,5,18,3,10,5,2,0,1,1,0,0,0,0,0,0,1,0,0.896551724137931,0.3342696629213483,0.48314606741573035,0.18258426966292135,0.136,0.552,0.312,0.5681818181818182,0.5227272727272727,0.36363636363636365,0.11363636363636363,0.16666666666666666,0.5555555555555556,0.2777777777777778
0,0,0,0,0,10,1,4,5,5,0,2,3,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.1,0.4,0.5,0.0,0.4,0.6,1.0,0.5,0.5,0.0,0.0,0.0,1.0
5,5,0,0,0,25,5,6,14,8,0,2,6,4,0,0,0,4,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.2,0.24,0.56,0.0,0.25,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0
31,27,0,0,4,263,71,118,74,84,5,43,36,24,0,0,0,24,0,8,6,3,13,4,4,6,3,12,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.8709677419354839,0.26996197718631176,0.44866920152091255,0.2813688212927757,0.05952380952380952,0.5119047619047619,0.42857142857142855,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.0,0.5833333333333334,0.4166666666666667
6,6,0,0,0,59,5,28,26,18,0,8,10,4,0,0,0,4,0,2,2,0,1,1,1,0,0,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0847457627118644,0.4745762711864407,0.4406779661016949,0.0,0.4444444444444444,0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855
127,116,0,0,11,519,165,254,100,169,20,88,61,48,1,0,0,48,0,14,9,12,58,37,25,25,8,44,7,24,13,1,0,1,3,0,0,0,0,0,0,3,0,0.9133858267716536,0.3179190751445087,0.48940269749518306,0.1926782273603083,0.11834319526627218,0.5207100591715976,0.3609467455621302,0.6379310344827587,0.43103448275862066,0.43103448275862066,0.13793103448275862,0.1590909090909091,0.5454545454545454,0.29545454545454547
143,132,0,0,11,474,138,259,77,135,11,68,56,51,2,0,0,51,0,24,13,15,42,27,15,18,9,39,11,19,9,1,0,2,5,0,0,1,1,0,0,6,0,0.9230769230769231,0.2911392405063291,0.5464135021097046,0.16244725738396623,0.08148148148148149,0.5037037037037037,0.4148148148148148,0.6428571428571429,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.28205128205128205,0.48717948717948717,0.23076923076923078
143,131,0,0,12,511,112,262,137,166,5,75,86,58,0,0,0,58,0,12,10,13,27,13,11,12,4,44,3,28,13,0,0,0,3,0,0,2,2,0,0,5,0,0.916083916083916,0.2191780821917808,0.512720156555773,0.26810176125244617,0.030120481927710843,0.45180722891566266,0.5180722891566265,0.48148148148148145,0.4074074074074074,0.4444444444444444,0.14814814814814814,0.06818181818181818,0.6363636363636364,0.29545454545454547
4,4,0,0,0,41,1,15,25,21,0,4,17,0,0,0,0,0,0,0,0,0,4,3,0,0,4,6,0,4,2,0,0,0,0,0,0,1,1,0,0,1,0,1.0,0.024390243902439025,0.36585365853658536,0.6097560975609756,0.0,0.19047619047619047,0.8095238095238095,0.75,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333
21,21,0,0,0,164,28,92,44,60,2,26,32,9,0,0,0,9,0,4,1,2,11,6,1,7,3,10,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.17073170731707318,0.5609756097560976,0.2682926829268293,0.03333333333333333,0.43333333333333335,0.5333333333333333,0.5454545454545454,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.2,0.8,0.0
55,51,0,0,4,295,43,162,90,76,4,29,43,21,0,0,0,21,0,12,5,8,12,9,3,5,4,29,3,12,14,2,0,1,2,0,0,0,0,0,0,2,0,0.9272727272727272,0.14576271186440679,0.5491525423728814,0.3050847457627119,0.05263157894736842,0.3815789473684211,0.5657894736842105,0.75,0.25,0.4166666666666667,0.3333333333333333,0.10344827586206896,0.41379310344827586,0.4827586206896552
28,27,0,0,1,81,62,17,2,22,10,10,2,26,0,0,0,26,0,63,29,3,12,7,10,2,0,14,7,3,4,0,1,0,1,0,0,0,0,0,0,1,0,0.9642857142857143,0.7654320987654321,0.20987654320987653,0.024691358024691357,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.5833333333333334,0.8333333333333334,0.16666666666666666,0.0,0.5,0.21428571428571427,0.2857142857142857
21,19,0,0,2,96,44,40,12,21,2,11,8,14,0,0,0,14,0,15,10,4,7,4,5,1,1,11,3,6,2,0,0,0,2,0,0,0,0,0,0,2,0,0.9047619047619048,0.4583333333333333,0.4166666666666667,0.125,0.09523809523809523,0.5238095238095238,0.38095238095238093,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.2727272727272727,0.5454545454545454,0.18181818181818182
131,128,0,0,3,343,219,110,14,90,40,41,9,72,1,4,4,72,0,217,125,26,66,41,52,13,1,25,6,12,7,0,1,0,2,0,0,0,0,0,0,2,0,0.9770992366412213,0.6384839650145773,0.3206997084548105,0.04081632653061224,0.4444444444444444,0.45555555555555555,0.1,0.6212121212121212,0.7878787878787878,0.19696969696969696,0.015151515151515152,0.24,0.48,0.28
46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1.0,,,,,,,,,,,,,
59,53,0,0,6,261,11,104,146,75,2,24,49,16,4,0,0,16,0,4,3,5,11,8,2,7,2,26,2,15,9,2,0,0,2,0,0,4,4,0,0,6,0,0.8983050847457628,0.0421455938697318,0.39846743295019155,0.5593869731800766,0.02666666666666667,0.32,0.6533333333333333,0.7272727272727273,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.07692307692307693,0.5769230769230769,0.34615384615384615
46,42,0,0,4,119,57,53,9,61,22,27,12,20,0,0,0,20,0,37,18,7,24,17,12,9,3,16,5,8,3,0,0,0,2,0,0,0,0,0,0,2,0,0.9130434782608695,0.4789915966386555,0.44537815126050423,0.07563025210084033,0.36065573770491804,0.4426229508196721,0.19672131147540983,0.7083333333333334,0.5,0.375,0.125,0.3125,0.5,0.1875
115,104,1,1,11,315,92,157,66,95,16,39,40,43,0,2,2,43,0,24,15,15,35,16,21,13,1,47,6,21,20,4,0,0,1,0,0,0,0,0,0,1,0,0.9043478260869565,0.2920634920634921,0.4984126984126984,0.20952380952380953,0.16842105263157894,0.4105263157894737,0.42105263157894735,0.45714285714285713,0.6,0.37142857142857144,0.02857142857142857,0.1276595744680851,0.44680851063829785,0.425531914893617
24,24,0,0,0,121,77,42,2,27,8,16,3,25,0,0,0,25,0,64,34,3,20,12,16,4,0,17,8,8,1,0,1,0,2,0,1,0,0,0,0,2,1,1.0,0.6363636363636364,0.34710743801652894,0.01652892561983471,0.2962962962962963,0.5925925925925926,0.1111111111111111,0.6,0.8,0.2,0.0,0.47058823529411764,0.47058823529411764,0.058823529411764705
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,,,,,,,,,,
16,15,0,0,1,122,38,58,26,40,1,24,15,11,0,0,0,11,0,12,9,1,12,9,7,5,0,16,0,9,7,2,0,0,1,0,0,0,0,0,0,1,0,0.9375,0.3114754098360656,0.47540983606557374,0.21311475409836064,0.025,0.6,0.375,0.75,0.5833333333333334,0.4166666666666667,0.0,0.0,0.5625,0.4375
63,60,0,0,3,156,97,56,3,48,24,20,4,44,2,1,1,44,1,129,82,10,25,14,16,8,1,24,9,10,5,0,1,0,4,0,0,0,0,0,0,4,0,0.9523809523809523,0.6217948717948718,0.358974358974359,0.019230769230769232,0.5,0.4166666666666667,0.08333333333333333,0.56,0.64,0.32,0.04,0.375,0.4166666666666667,0.20833333333333334
77,70,0,0,7,180,91,68,21,61,5,37,19,66,0,2,2,66,0,38,16,12,24,8,15,8,1,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9090909090909091,0.5055555555555555,0.37777777777777777,0.11666666666666667,0.08196721311475409,0.6065573770491803,0.3114754098360656,0.3333333333333333,0.625,0.3333333333333333,0.041666666666666664,0.2,0.6,0.2
49,42,0,0,7,257,20,119,118,74,2,29,43,15,0,0,0,15,0,8,7,0,10,8,0,4,6,55,2,25,28,7,0,0,2,0,0,0,0,0,0,2,0,0.8571428571428571,0.07782101167315175,0.46303501945525294,0.4591439688715953,0.02702702702702703,0.3918918918918919,0.581081081081081,0.8,0.0,0.4,0.6,0.03636363636363636,0.45454545454545453,0.509090909090909
26,26,0,0,0,84,24,41,19,24,6,8,10,6,0,1,1,6,0,3,2,1,4,2,1,2,1,8,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.2857142857142857,0.4880952380952381,0.2261904761904762,0.25,0.3333333333333333,0.4166666666666667,0.5,0.25,0.5,0.25,0.25,0.5,0.25
62,56,0,0,6,238,152,61,25,57,15,24,18,35,0,2,2,35,0,53,26,18,24,7,20,2,2,20,11,7,2,1,0,0,3,0,0,0,0,0,0,3,0,0.9032258064516129,0.6386554621848739,0.25630252100840334,0.10504201680672269,0.2631578947368421,0.42105263157894735,0.3157894736842105,0.2916666666666667,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.55,0.35,0.1
5,4,1,1,1,23,3,15,5,10,0,8,2,4,0,0,0,4,0,1,0,2,1,1,0,1,0,4,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8,0.13043478260869565,0.6521739130434783,0.21739130434782608,0.0,0.8,0.2,1.0,0.0,1.0,0.0,0.25,0.75,0.0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,,,,,,,,,,,,
83,79,0,0,4,226,157,66,3,68,30,36,2,50,1,2,2,50,0,119,55,11,40,17,35,5,0,42,17,21,4,0,1,0,7,1,0,1,0,0,1,7,1,0.9518072289156626,0.6946902654867256,0.2920353982300885,0.01327433628318584,0.4411764705882353,0.5294117647058824,0.029411764705882353,0.425,0.875,0.125,0.0,0.40476190476190477,0.5,0.09523809523809523
11,11,0,0,0,50,13,29,8,15,2,12,1,4,0,0,0,4,0,1,1,1,2,2,1,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.26,0.58,0.16,0.13333333333333333,0.8,0.06666666666666667,1.0,0.5,0.5,0.0,0.0,0.6666666666666666,0.3333333333333333
119,110,0,0,9,456,176,252,28,188,34,123,31,44,0,1,1,44,0,45,22,11,54,30,23,27,4,52,5,38,9,0,0,0,4,0,1,0,0,0,0,4,1,0.9243697478991597,0.38596491228070173,0.5526315789473685,0.06140350877192982,0.18085106382978725,0.6542553191489362,0.16489361702127658,0.5555555555555556,0.42592592592592593,0.5,0.07407407407407407,0.09615384615384616,0.7307692307692307,0.17307692307692307
12,12,0,0,0,61,23,24,14,26,5,16,5,4,0,0,0,4,0,6,1,0,4,2,2,0,2,3,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.3770491803278688,0.39344262295081966,0.22950819672131148,0.19230769230769232,0.6153846153846154,0.19230769230769232,0.5,0.5,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0
64,58,0,0,6,168,117,47,4,55,26,24,5,29,0,0,0,29,0,118,68,14,31,18,24,7,0,22,11,8,3,0,0,0,2,0,0,1,1,0,0,3,0,0.90625,0.6964285714285714,0.27976190476190477,0.023809523809523808,0.4727272727272727,0.43636363636363634,0.09090909090909091,0.5806451612903226,0.7741935483870968,0.22580645161290322,0.0,0.5,0.36363636363636365,0.13636363636363635
205,189,0,0,16,523,227,215,81,165,23,92,50,91,2,4,4,91,1,94,65,26,58,30,40,13,5,25,7,14,4,1,0,0,2,0,0,1,1,0,0,3,0,0.9219512195121952,0.4340344168260038,0.4110898661567878,0.15487571701720843,0.1393939393939394,0.5575757575757576,0.30303030303030304,0.5172413793103449,0.6896551724137931,0.22413793103448276,0.08620689655172414,0.28,0.56,0.16
33,31,1,1,2,137,27,64,46,46,3,21,22,5,0,0,0,5,0,2,0,2,8,3,1,3,4,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9393939393939394,0.19708029197080293,0.46715328467153283,0.3357664233576642,0.06521739130434782,0.45652173913043476,0.4782608695652174,0.375,0.125,0.375,0.5,0.3333333333333333,0.6666666666666666,0.0
67,58,0,0,9,262,88,109,65,67,9,20,38,44,0,0,0,44,0,14,5,13,19,13,9,5,5,13,2,8,3,0,0,0,1,0,0,0,0,0,0,1,0,0.8656716417910447,0.33587786259541985,0.41603053435114506,0.2480916030534351,0.13432835820895522,0.29850746268656714,0.5671641791044776,0.6842105263157895,0.47368421052631576,0.2631578947368421,0.2631578947368421,0.15384615384615385,0.6153846153846154,0.23076923076923078
208,194,0,0,14,312,198,99,15,118,37,68,13,57,0,1,1,57,0,136,72,33,42,21,31,10,1,25,4,20,1,1,0,0,1,0,0,1,1,0,0,2,0,0.9326923076923077,0.6346153846153846,0.3173076923076923,0.04807692307692308,0.3135593220338983,0.576271186440678,0.11016949152542373,0.5,0.7380952380952381,0.23809523809523808,0.023809523809523808,0.16,0.8,0.04
11,11,0,0,0,84,36,38,10,37,6,17,14,17,0,1,1,17,0,8,4,3,14,9,5,6,3,12,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.42857142857142855,0.4523809523809524,0.11904761904761904,0.16216216216216217,0.4594594594594595,0.3783783783783784,0.6428571428571429,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.16666666666666666,0.5833333333333334,0.25
88,85,0,0,3,215,75,117,23,87,24,51,12,22,1,1,1,22,0,21,9,6,22,14,14,8,0,17,2,14,1,2,0,0,3,0,0,0,0,0,0,3,0,0.9659090909090909,0.3488372093023256,0.5441860465116279,0.10697674418604651,0.27586206896551724,0.5862068965517241,0.13793103448275862,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.0,0.11764705882352941,0.8235294117647058,0.058823529411764705
35,26,0,0,9,157,36,66,55,49,2,17,30,16,2,0,0,16,1,8,2,7,13,8,9,1,3,18,1,7,10,3,0,0,2,0,0,0,0,0,0,2,0,0.7428571428571429,0.22929936305732485,0.42038216560509556,0.3503184713375796,0.04081632653061224,0.3469387755102041,0.6122448979591837,0.6153846153846154,0.6923076923076923,0.07692307692307693,0.23076923076923078,0.05555555555555555,0.3888888888888889,0.5555555555555556
161,132,2,2,29,535,210,265,60,203,32,128,43,53,0,0,0,53,0,51,28,26,66,43,33,31,2,63,16,35,12,1,0,0,3,0,0,0,0,0,0,3,0,0.8198757763975155,0.3925233644859813,0.4953271028037383,0.11214953271028037,0.15763546798029557,0.6305418719211823,0.21182266009852216,0.6515151515151515,0.5,0.4696969696969697,0.030303030303030304,0.25396825396825395,0.5555555555555556,0.19047619047619047
108,101,0,0,7,322,210,98,14,110,38,59,13,77,1,2,2,77,0,187,113,33,59,37,49,10,0,56,12,30,14,0,0,0,3,0,0,0,0,0,0,3,0,0.9351851851851852,0.6521739130434783,0.30434782608695654,0.043478260869565216,0.34545454545454546,0.5363636363636364,0.11818181818181818,0.6271186440677966,0.8305084745762712,0.1694915254237288,0.0,0.21428571428571427,0.5357142857142857,0.25
62,58,0,0,4,125,41,53,31,70,12,27,31,32,0,0,0,32,0,24,13,9,19,9,9,8,2,11,4,3,4,1,0,0,2,0,0,0,0,0,0,2,0,0.9354838709677419,0.328,0.424,0.248,0.17142857142857143,0.38571428571428573,0.44285714285714284,0.47368421052631576,0.47368421052631576,0.42105263157894735,0.10526315789473684,0.36363636363636365,0.2727272727272727,0.36363636363636365
188,171,0,0,17,983,318,579,86,345,33,233,79,63,0,3,3,63,0,77,56,27,97,55,30,58,9,66,15,41,10,2,1,0,6,0,0,1,1,0,0,7,0,0.9095744680851063,0.323499491353001,0.5890132248219736,0.08748728382502544,0.09565217391304348,0.6753623188405797,0.2289855072463768,0.5670103092783505,0.30927835051546393,0.5979381443298969,0.09278350515463918,0.22727272727272727,0.6212121212121212,0.15151515151515152
95,83,0,0,12,354,64,180,110,116,7,46,63,28,0,2,2,28,0,8,4,7,14,8,5,6,3,12,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0.8736842105263158,0.1807909604519774,0.5084745762711864,0.3107344632768362,0.0603448275862069,0.39655172413793105,0.5431034482758621,0.5714285714285714,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.0,0.4166666666666667,0.5833333333333334
98,95,0,0,3,211,45,118,48,90,7,49,34,16,1,0,0,16,0,8,4,8,19,5,6,9,4,27,3,19,5,0,0,1,3,0,1,1,1,0,0,4,1,0.9693877551020408,0.2132701421800948,0.5592417061611374,0.22748815165876776,0.07777777777777778,0.5444444444444444,0.37777777777777777,0.2631578947368421,0.3157894736842105,0.47368421052631576,0.21052631578947367,0.1111111111111111,0.7037037037037037,0.18518518518518517
39,35,0,0,4,218,84,98,36,82,11,42,29,35,2,2,2,35,0,35,19,17,25,9,10,14,1,25,7,11,7,1,0,1,4,0,0,0,0,0,0,4,0,0.8974358974358975,0.3853211009174312,0.44954128440366975,0.1651376146788991,0.13414634146341464,0.5121951219512195,0.35365853658536583,0.36,0.4,0.56,0.04,0.28,0.44,0.28
2,2,0,0,0,44,2,23,19,12,0,3,9,1,0,0,0,1,0,1,1,0,1,1,0,0,1,4,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.045454545454545456,0.5227272727272727,0.4318181818181818,0.0,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.5,0.5
159,147,1,1,12,443,147,252,44,168,30,102,36,42,0,1,1,42,0,41,24,13,49,27,15,29,5,40,7,25,8,1,0,0,4,0,0,1,1,0,0,5,0,0.9245283018867925,0.33182844243792325,0.5688487584650113,0.09932279909706546,0.17857142857142858,0.6071428571428571,0.21428571428571427,0.5510204081632653,0.30612244897959184,0.5918367346938775,0.10204081632653061,0.175,0.625,0.2
64,64,0,0,0,75,38,35,2,43,12,28,3,18,0,0,0,18,0,48,22,9,14,9,8,6,0,12,6,6,0,0,1,0,4,1,0,0,0,0,0,4,0,1.0,0.5066666666666667,0.4666666666666667,0.02666666666666667,0.27906976744186046,0.6511627906976745,0.06976744186046512,0.6428571428571429,0.5714285714285714,0.42857142857142855,0.0,0.5,0.5,0.0
202,185,0,0,17,852,287,435,130,267,19,159,89,87,1,3,3,87,0,57,31,24,82,43,32,39,11,67,7,48,12,3,0,0,8,0,0,1,1,0,0,9,0,0.9158415841584159,0.3368544600938967,0.5105633802816901,0.15258215962441316,0.07116104868913857,0.5955056179775281,0.3333333333333333,0.524390243902439,0.3902439024390244,0.47560975609756095,0.13414634146341464,0.1044776119402985,0.7164179104477612,0.1791044776119403
22,21,0,0,1,130,93,33,4,25,9,15,1,21,1,2,2,21,0,41,18,7,24,12,15,9,0,14,7,5,2,0,1,0,1,0,0,1,1,0,0,2,0,0.9545454545454546,0.7153846153846154,0.25384615384615383,0.03076923076923077,0.36,0.6,0.04,0.5,0.625,0.375,0.0,0.5,0.35714285714285715,0.14285714285714285
4,4,0,0,0,6,3,3,0,3,1,2,0,2,0,0,0,2,0,5,3,0,2,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0
181,163,0,0,18,637,104,290,243,230,12,92,126,60,0,1,1,60,0,8,2,14,49,30,19,15,15,70,8,28,34,3,0,0,1,0,0,4,4,0,0,5,0,0.9005524861878453,0.16326530612244897,0.4552590266875981,0.3814756671899529,0.05217391304347826,0.4,0.5478260869565217,0.6122448979591837,0.3877551020408163,0.30612244897959184,0.30612244897959184,0.11428571428571428,0.4,0.4857142857142857
25,25,0,0,0,104,27,46,31,29,1,12,16,11,0,0,0,11,0,2,1,1,15,6,5,7,3,11,0,6,5,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.25961538461538464,0.4423076923076923,0.2980769230769231,0.034482758620689655,0.41379310344827586,0.5517241379310345,0.4,0.3333333333333333,0.4666666666666667,0.2,0.0,0.5454545454545454,0.45454545454545453
1,1,0,0,0,13,3,7,3,3,0,0,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.23076923076923078,0.5384615384615384,0.23076923076923078,0.0,0.0,1.0,,,,,,,
116,106,0,0,10,343,116,147,80,91,7,41,43,40,1,0,0,40,0,16,7,7,36,16,17,15,4,20,5,8,7,1,0,0,1,0,0,0,0,0,0,1,0,0.9137931034482759,0.33819241982507287,0.42857142857142855,0.23323615160349853,0.07692307692307693,0.45054945054945056,0.4725274725274725,0.4444444444444444,0.4722222222222222,0.4166666666666667,0.1111111111111111,0.25,0.4,0.35
9,8,0,0,1,29,9,12,8,9,1,5,3,3,0,0,0,3,0,0,0,0,1,1,1,0,0,4,0,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0.8888888888888888,0.3103448275862069,0.41379310344827586,0.27586206896551724,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.75,0.25
