player_id,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
2976.0,13.0,0.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,0,0,0,3.0,0.0,1.0,0.0,52.059967250638024,3.0,52.059967250638024,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,13.553228397691827,1.0,13.553228397691827,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.07692307692307693,0.8,0.0,17.35332241687934,0.0,0.3333333333333333,0.0,17.35332241687934,0.0,0.144,0.0,0.0,0.1,0.044,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.011,0.0,0.578,0.033,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.044,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.151,0.011,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193
2979.0,2010.0,20.0,243.0,1065.0,702.0,88.0,16.0,6.0,10.0,4,1,0,450.0,24.0,8.0,2.0,2783.078887184117,275.0,2231.664575888073,19.0,0,15.0,0.0,0.0,8.0,7.0,2.0,623.0,459.0,0.0,0.0,573.0,11.0,86.0,286.0,201.0,21.0,16.0,6.0,10.0,4,1,0,195.0,12.0,5.0,2.0,1426.1277285357,125.0,1139.5996740470225,2.0,0,15.0,0.0,0.0,8.0,7.0,2.0,71.0,66.0,0.0,0.0,0.009950248756218905,0.1208955223880597,0.5298507462686567,0.3492537313432836,0.04378109452736319,0.7367576243980738,0.375,6.1846197492980375,0.05333333333333334,0.017777777777777778,0.0044444444444444444,8.115143912320265,0.03333333333333333,22.333,0.222,2.7,11.833,7.8,0.978,0.178,0.067,0.111,0.044,0.011,0.0,5.0,0.267,0.089,0.022,30.923,3.056,24.796,0.211,0.0,0.167,0.0,0.0,0.089,0.078,0.022,6.922,5.1,0.0,0.0,6.367,0.122,0.956,3.178,2.233,0.233,0.178,0.067,0.111,0.044,0.011,0.0,2.167,0.133,0.056,0.022,15.846,1.389,12.662,0.022,0.0,0.167,0.0,0.0,0.089,0.078,0.022,0.789,0.733,0.0,0.0,0.09
2980.0,1524.0,6.0,91.0,640.0,793.0,104.0,19.0,7.0,12.0,3,1,0,347.0,20.0,11.0,2.0,2002.5870836768113,204.0,1445.9368670308218,36.0,1,20.0,0.0,2.0,5.0,13.0,4.0,590.0,363.0,0.0,0.0,484.0,2.0,37.0,205.0,242.0,34.0,19.0,7.0,12.0,3,1,0,182.0,9.0,6.0,2.0,959.3412822207413,102.0,599.6776588386658,6.0,1,20.0,0.0,2.0,5.0,13.0,4.0,76.0,72.0,0.0,0.0,0.003937007874015748,0.05971128608923885,0.4199475065616798,0.5203412073490814,0.06824146981627296,0.6152542372881356,0.3684210526315789,5.771144333362568,0.05763688760806916,0.03170028818443804,0.005763688760806916,7.087925818778538,0.05763688760806916,16.933,0.067,1.011,7.111,8.811,1.156,0.211,0.078,0.133,0.033,0.011,0.0,3.856,0.222,0.122,0.022,22.251,2.267,16.066,0.4,0.011,0.222,0.0,0.022,0.056,0.144,0.044,6.556,4.033,0.0,0.0,5.378,0.022,0.411,2.278,2.689,0.378,0.211,0.078,0.133,0.033,0.011,0.0,2.022,0.1,0.067,0.022,10.659,1.133,6.663,0.067,0.011,0.222,0.0,0.022,0.056,0.144,0.044,0.844,0.8,0.0,0.0,0.079
2981.0,1344.0,1072.0,1335.0,7.0,2.0,0.0,0.0,0.0,0.0,0,0,0,299.0,0.0,0.0,0.0,1598.7297524219925,232.0,1507.6889867521343,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,207.0,2.0,0.0,98.0,86.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,42.0,0.0,0.0,0.0,161.0181294523594,36.0,148.47603130750414,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.7976190476190477,0.9933035714285714,0.005208333333333333,0.001488095238095238,0.0,1.0,0.0,5.3469222489029855,0.0,0.0,0.0,6.4986594256557515,0.0,14.933,11.911,14.833,0.078,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322,0.0,0.0,0.0,17.764,2.578,16.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,0.022,0.0,1.089,0.956,1.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.0,0.0,0.0,1.789,0.4,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.122,0.0,0.0,0.072
2983.0,4469.0,133.0,1005.0,2410.0,1054.0,34.0,25.0,11.0,14.0,2,3,0,1084.0,62.0,9.0,0.0,6286.5841265605995,676.0,5144.094931041119,23.0,1,27.0,1.0,5.0,11.0,11.0,0.0,1239.0,1163.0,0.0,0.0,804.0,71.0,269.0,340.0,195.0,7.0,25.0,11.0,14.0,2,3,0,274.0,17.0,3.0,0.0,2051.1380253855586,180.0,1519.2273839390825,7.0,1,27.0,1.0,5.0,11.0,11.0,0.0,44.0,43.0,0.0,0.0,0.02976057283508615,0.22488252405459835,0.5392705303199821,0.23584694562541955,0.00760796598791676,0.9386602098466506,0.44,5.799431851070664,0.05719557195571956,0.008302583025830259,0.0,7.609607886155501,0.024907749077490774,49.656,1.478,11.167,26.778,11.711,0.378,0.278,0.122,0.156,0.022,0.033,0.0,12.044,0.689,0.1,0.0,69.851,7.511,57.157,0.256,0.011,0.3,0.011,0.056,0.122,0.122,0.0,13.767,12.922,0.0,0.0,8.933,0.789,2.989,3.778,2.167,0.078,0.278,0.122,0.156,0.022,0.033,0.0,3.044,0.189,0.033,0.0,22.79,2.0,16.88,0.078,0.011,0.3,0.011,0.056,0.122,0.122,0.0,0.489,0.478,0.0,0.0,0.085
2985.0,2992.0,67.0,581.0,1486.0,925.0,38.0,34.0,22.0,12.0,2,1,0,754.0,49.0,3.0,0.0,4556.0340660858155,444.0,3681.9743449926873,30.0,0,42.0,1.0,7.0,16.0,19.0,0.0,862.0,737.0,0.0,1.0,719.0,35.0,188.0,323.0,208.0,9.0,34.0,22.0,12.0,2,1,0,279.0,15.0,2.0,0.0,1794.0941862367806,162.0,1287.254465383295,8.0,0,42.0,1.0,7.0,16.0,19.0,0.0,65.0,64.0,0.0,0.0,0.022393048128342245,0.19418449197860962,0.4966577540106952,0.3091577540106952,0.01270053475935829,0.8549883990719258,0.6470588235294118,6.042485498787554,0.0649867374005305,0.003978779840848806,0.0,8.29273501124479,0.05570291777188329,33.244,0.744,6.456,16.511,10.278,0.422,0.378,0.244,0.133,0.022,0.011,0.0,8.378,0.544,0.033,0.0,50.623,4.933,40.911,0.333,0.0,0.467,0.011,0.078,0.178,0.211,0.0,9.578,8.189,0.0,0.011,7.989,0.389,2.089,3.589,2.311,0.1,0.378,0.244,0.133,0.022,0.011,0.0,3.1,0.167,0.022,0.0,19.934,1.8,14.303,0.089,0.0,0.467,0.011,0.078,0.178,0.211,0.0,0.722,0.711,0.0,0.0,0.092
2988.0,3011.0,13.0,135.0,1103.0,1773.0,225.0,66.0,33.0,33.0,1,3,0,782.0,56.0,45.0,4.0,5247.616483939359,482.0,4329.565667186993,62.0,0,66.0,0.0,2.0,17.0,47.0,12.0,1026.0,803.0,1.0,0.0,908.0,9.0,45.0,354.0,509.0,72.0,66.0,33.0,33.0,1,3,0,386.0,30.0,24.0,2.0,2773.4244958581894,253.0,2228.6030154228356,21.0,0,66.0,0.0,2.0,17.0,47.0,12.0,120.0,116.0,0.0,0.0,0.004317502490866822,0.04483560278977084,0.3663234805712388,0.5888409166389904,0.07472600464961807,0.7826510721247564,0.5,6.710507012710178,0.07161125319693094,0.05754475703324808,0.005115089514066497,8.98250138420538,0.08439897698209718,33.456,0.144,1.5,12.256,19.7,2.5,0.733,0.367,0.367,0.011,0.033,0.0,8.689,0.622,0.5,0.044,58.307,5.356,48.106,0.689,0.0,0.733,0.0,0.022,0.189,0.522,0.133,11.4,8.922,0.011,0.0,10.089,0.1,0.5,3.933,5.656,0.8,0.733,0.367,0.367,0.011,0.033,0.0,4.289,0.333,0.267,0.022,30.816,2.811,24.762,0.233,0.0,0.733,0.0,0.022,0.189,0.522,0.133,1.333,1.289,0.0,0.0,0.1
2989.0,1870.0,69.0,639.0,960.0,271.0,14.0,15.0,11.0,4.0,0,2,0,361.0,6.0,1.0,0.0,1797.9920249580318,208.0,1481.4792588987123,6.0,0,12.0,0.0,2.0,7.0,3.0,0.0,427.0,372.0,0.0,0.0,458.0,52.0,208.0,185.0,65.0,5.0,15.0,11.0,4.0,0,2,0,111.0,1.0,0.0,0.0,695.9907264149584,72.0,566.5287623603278,1.0,0,12.0,0.0,2.0,7.0,3.0,0.0,15.0,14.0,0.0,0.0,0.03689839572192513,0.3417112299465241,0.5133689839572193,0.1449197860962567,0.0074866310160427805,0.8711943793911007,0.7333333333333333,4.980587326753551,0.01662049861495845,0.002770083102493075,0.0,7.12249643701304,0.0332409972299169,20.778,0.767,7.1,10.667,3.011,0.156,0.167,0.122,0.044,0.0,0.022,0.0,4.011,0.067,0.011,0.0,19.978,2.311,16.461,0.067,0.0,0.133,0.0,0.022,0.078,0.033,0.0,4.744,4.133,0.0,0.0,5.089,0.578,2.311,2.056,0.722,0.056,0.167,0.122,0.044,0.0,0.022,0.0,1.233,0.011,0.0,0.0,7.733,0.8,6.295,0.011,0.0,0.133,0.0,0.022,0.078,0.033,0.0,0.167,0.156,0.0,0.0,0.079
2990.0,6335.0,73.0,964.0,4122.0,1249.0,105.0,55.0,32.0,23.0,4,0,2,1583.0,53.0,4.0,2.0,8069.778331621242,929.0,6233.326451253447,57.0,1,72.0,0.0,7.0,47.0,18.0,1.0,1906.0,1687.0,1.0,0.0,1926.0,46.0,367.0,1228.0,331.0,27.0,55.0,32.0,23.0,4,0,2,690.0,27.0,4.0,2.0,4037.3255485971904,433.0,3017.204326545796,12.0,1,72.0,0.0,7.0,47.0,18.0,1.0,216.0,212.0,0.0,0.0,0.011523283346487766,0.1521704814522494,0.6506708760852408,0.19715864246250986,0.016574585635359115,0.885099685204617,0.5818181818181818,5.0977753200386875,0.033480732785849655,0.002526847757422615,0.0012634238787113076,6.709716309207155,0.045483259633607075,70.389,0.811,10.711,45.8,13.878,1.167,0.611,0.356,0.256,0.044,0.0,0.022,17.589,0.589,0.044,0.022,89.664,10.322,69.259,0.633,0.011,0.8,0.0,0.078,0.522,0.2,0.011,21.178,18.744,0.011,0.0,21.4,0.511,4.078,13.644,3.678,0.3,0.611,0.356,0.256,0.044,0.0,0.022,7.667,0.3,0.044,0.022,44.859,4.811,33.524,0.133,0.011,0.8,0.0,0.078,0.522,0.2,0.011,2.4,2.356,0.0,0.0,0.075
2991.0,1681.0,10.0,185.0,577.0,919.0,121.0,38.0,19.0,19.0,4,6,1,365.0,19.0,13.0,0.0,2542.9207630256337,224.0,1921.9482659542464,43.0,0,32.0,0.0,3.0,10.0,19.0,0.0,596.0,390.0,0.0,0.0,569.0,7.0,72.0,190.0,307.0,36.0,38.0,19.0,19.0,4,6,1,204.0,9.0,11.0,0.0,1374.5602316046275,120.0,944.2894382098092,8.0,0,32.0,0.0,3.0,10.0,19.0,0.0,97.0,93.0,0.0,0.0,0.00594883997620464,0.11005353955978585,0.34324806662700774,0.5466983938132064,0.07198096371207614,0.6543624161073825,0.5,6.9669062000702295,0.052054794520547946,0.03561643835616438,0.0,8.580126187295743,0.08767123287671233,18.678,0.111,2.056,6.411,10.211,1.344,0.422,0.211,0.211,0.044,0.067,0.011,4.056,0.211,0.144,0.0,28.255,2.489,21.355,0.478,0.0,0.356,0.0,0.033,0.111,0.211,0.0,6.622,4.333,0.0,0.0,6.322,0.078,0.8,2.111,3.411,0.4,0.422,0.211,0.211,0.044,0.067,0.011,2.267,0.1,0.122,0.0,15.273,1.333,10.492,0.089,0.0,0.356,0.0,0.033,0.111,0.211,0.0,1.078,1.033,0.0,0.0,0.095
2992.0,3983.0,80.0,825.0,1672.0,1486.0,163.0,58.0,38.0,20.0,5,2,0,902.0,67.0,13.0,4.0,6515.80093600947,563.0,5272.97766745859,55.0,0,39.0,1.0,5.0,9.0,25.0,4.0,1218.0,858.0,0.0,0.0,1040.0,44.0,270.0,388.0,382.0,53.0,58.0,38.0,20.0,5,2,0,389.0,28.0,9.0,3.0,3041.786889794594,234.0,2288.6501859209375,16.0,0,39.0,1.0,5.0,9.0,25.0,4.0,102.0,100.0,0.0,0.0,0.020085362791865426,0.20713030379111222,0.41978408234998743,0.3730856138589003,0.04092392668842581,0.7044334975369458,0.6551724137931034,7.223726093136885,0.07427937915742794,0.014412416851441241,0.004434589800443459,9.36585731342556,0.043237250554323724,44.256,0.889,9.167,18.578,16.511,1.811,0.644,0.422,0.222,0.056,0.022,0.0,10.022,0.744,0.144,0.044,72.398,6.256,58.589,0.611,0.0,0.433,0.011,0.056,0.1,0.278,0.044,13.533,9.533,0.0,0.0,11.556,0.489,3.0,4.311,4.244,0.589,0.644,0.422,0.222,0.056,0.022,0.0,4.322,0.311,0.1,0.033,33.798,2.6,25.429,0.178,0.0,0.433,0.011,0.056,0.1,0.278,0.044,1.133,1.111,0.0,0.0,0.104
2993.0,3202.0,30.0,365.0,1569.0,1268.0,147.0,48.0,22.0,26.0,3,7,0,800.0,51.0,16.0,4.0,5859.938265257617,480.0,4497.099793270023,39.0,0,40.0,0.0,3.0,16.0,21.0,4.0,1083.0,833.0,0.0,0.0,824.0,20.0,98.0,422.0,304.0,47.0,48.0,22.0,26.0,3,7,0,354.0,21.0,10.0,2.0,2983.1470092094364,207.0,2067.794998588209,6.0,0,40.0,0.0,3.0,16.0,21.0,4.0,82.0,77.0,0.0,0.0,0.009369144284821987,0.11399125546533416,0.49000624609618987,0.39600249843847596,0.04590880699562773,0.7691597414589104,0.4583333333333333,7.324922831572021,0.06375,0.02,0.005,9.368957902645882,0.05,35.578,0.333,4.056,17.433,14.089,1.633,0.533,0.244,0.289,0.033,0.078,0.0,8.889,0.567,0.178,0.044,65.11,5.333,49.968,0.433,0.0,0.444,0.0,0.033,0.178,0.233,0.044,12.033,9.256,0.0,0.0,9.156,0.222,1.089,4.689,3.378,0.522,0.533,0.244,0.289,0.033,0.078,0.0,3.933,0.233,0.111,0.022,33.146,2.3,22.975,0.067,0.0,0.444,0.0,0.033,0.178,0.233,0.044,0.911,0.856,0.0,0.0,0.104
2994.0,313.0,277.0,313.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,66.0,0.0,0.0,0.0,295.7421461250744,48.0,281.00464217027354,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,22.0,18.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,10.0,0.0,0.0,0.0,40.148318652749516,9.0,37.89221581821382,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.8849840255591054,1.0,0.0,0.0,0.0,1.0,1.0,4.480941607955672,0.0,0.0,0.0,5.8542633785473654,0.0,3.478,3.078,3.478,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.733,0.0,0.0,0.0,3.286,0.533,3.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544,0.544,0.0,0.0,0.244,0.2,0.244,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.446,0.1,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.0,0.0,0.065
2995.0,5653.0,9.0,344.0,3163.0,2146.0,206.0,80.0,38.0,42.0,7,13,1,1494.0,103.0,32.0,6.0,9598.1817112944,909.0,7677.953002474228,57.0,0,57.0,0.0,5.0,19.0,33.0,6.0,1977.0,1669.0,0.0,1.0,1189.0,0.0,91.0,628.0,470.0,59.0,80.0,38.0,42.0,7,13,1,534.0,46.0,11.0,5.0,4400.479515004821,340.0,3393.9513394003343,14.0,0,57.0,0.0,5.0,19.0,33.0,6.0,145.0,140.0,0.0,0.0,0.0015920750044224306,0.06085264461347957,0.5595259154431276,0.37962143994339287,0.0364408278790023,0.8442083965604451,0.475,6.424485750531727,0.06894243641231593,0.0214190093708166,0.004016064257028112,8.446592962017853,0.03815261044176707,62.811,0.1,3.822,35.144,23.844,2.289,0.889,0.422,0.467,0.078,0.144,0.011,16.6,1.144,0.356,0.067,106.646,10.1,85.311,0.633,0.0,0.633,0.0,0.056,0.211,0.367,0.067,21.967,18.544,0.0,0.011,13.211,0.0,1.011,6.978,5.222,0.656,0.889,0.422,0.467,0.078,0.144,0.011,5.933,0.511,0.122,0.056,48.894,3.778,37.711,0.156,0.0,0.633,0.0,0.056,0.211,0.367,0.067,1.611,1.556,0.0,0.0,0.094
2999.0,967.0,58.0,599.0,362.0,6.0,5.0,0.0,0.0,0.0,0,0,0,264.0,1.0,0.0,0.0,1120.925066788653,150.0,813.3937277362174,1.0,0,2.0,0.0,2.0,0.0,0.0,0.0,296.0,291.0,0.0,0.0,84.0,12.0,51.0,32.0,1.0,1.0,0.0,0.0,0.0,0,0,0,21.0,0.0,0.0,0.0,147.71994741853774,11.0,71.80152340961355,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05997931747673216,0.6194415718717684,0.37435367114788004,0.0062047569803516025,0.005170630816959669,0.9831081081081081,0.0,4.245928283290353,0.003787878787878788,0.0,0.0,5.422624851574783,0.007575757575757576,10.744,0.644,6.656,4.022,0.067,0.056,0.0,0.0,0.0,0.0,0.0,0.0,2.933,0.011,0.0,0.0,12.455,1.667,9.038,0.011,0.0,0.022,0.0,0.022,0.0,0.0,0.0,3.289,3.233,0.0,0.0,0.933,0.133,0.567,0.356,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,1.641,0.122,0.798,0.0,0.0,0.022,0.0,0.022,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.06
3002.0,4924.0,93.0,795.0,2777.0,1352.0,196.0,24.0,12.0,12.0,1,2,0,1199.0,46.0,7.0,1.0,5304.025796772652,677.0,3779.0490341711693,39.0,1,63.0,0.0,11.0,26.0,26.0,2.0,1635.0,1312.0,0.0,0.0,1381.0,61.0,286.0,719.0,376.0,49.0,24.0,12.0,12.0,1,2,0,497.0,16.0,5.0,0.0,2479.6817186600806,271.0,1544.915284905509,10.0,1,63.0,0.0,11.0,26.0,26.0,2.0,191.0,181.0,0.0,0.0,0.018887083671811536,0.1614541023558083,0.5639723801787165,0.2745735174654752,0.039805036555645816,0.8024464831804281,0.5,4.423707920577692,0.03836530442035029,0.005838198498748957,0.0008340283569641367,5.582051749145006,0.05254378648874062,54.711,1.033,8.833,30.856,15.022,2.178,0.267,0.133,0.133,0.011,0.022,0.0,13.322,0.511,0.078,0.011,58.934,7.522,41.989,0.433,0.011,0.7,0.0,0.122,0.289,0.289,0.022,18.167,14.578,0.0,0.0,15.344,0.678,3.178,7.989,4.178,0.544,0.267,0.133,0.133,0.011,0.022,0.0,5.522,0.178,0.056,0.0,27.552,3.011,17.166,0.111,0.011,0.7,0.0,0.122,0.289,0.289,0.022,2.122,2.011,0.0,0.0,0.062
3004.0,2949.0,204.0,1706.0,1116.0,127.0,85.0,3.0,2.0,1.0,0,1,0,673.0,0.0,0.0,0.0,2950.5539792372992,404.0,2237.1891422015283,4.0,1,4.0,0.0,2.0,1.0,1.0,1.0,740.0,701.0,0.0,0.0,601.0,129.0,375.0,189.0,37.0,27.0,3.0,2.0,1.0,0,1,0,102.0,0.0,0.0,0.0,486.3902091480257,58.0,271.2970746086672,2.0,1,4.0,0.0,2.0,1.0,1.0,1.0,20.0,18.0,0.0,0.0,0.06917599186164802,0.5785011868429977,0.37843336724313326,0.043065445913869106,0.02882332994235334,0.9472972972972973,0.6666666666666666,4.3841812470093595,0.0,0.0,0.0,5.537596886637446,0.005943536404160475,32.767,2.267,18.956,12.4,1.411,0.944,0.033,0.022,0.011,0.0,0.011,0.0,7.478,0.0,0.0,0.0,32.784,4.489,24.858,0.044,0.011,0.044,0.0,0.022,0.011,0.011,0.011,8.222,7.789,0.0,0.0,6.678,1.433,4.167,2.1,0.411,0.3,0.033,0.022,0.011,0.0,0.011,0.0,1.133,0.0,0.0,0.0,5.404,0.644,3.014,0.022,0.011,0.044,0.0,0.022,0.011,0.011,0.011,0.222,0.2,0.0,0.0,0.062
3005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3008.0,2309.0,1957.0,2296.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,495.0,0.0,0.0,0.0,3325.7603574971968,379.0,2896.2804947223603,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,366.0,0.0,0.0,164.0,133.0,162.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,78.0,0.0,0.0,0.0,489.8881699907067,58.0,397.55222132184116,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.8475530532698138,0.9943698570809875,0.00563014291901256,0.0,0.0,0.991869918699187,0.0,6.71870779292363,0.0,0.0,0.0,7.6419010414838,0.0,25.656,21.744,25.511,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,36.953,4.211,32.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.067,0.0,0.0,1.822,1.478,1.8,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867,0.0,0.0,0.0,5.443,0.644,4.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.085
3009.0,479.0,2.0,29.0,172.0,278.0,33.0,18.0,8.0,10.0,1,1,0,115.0,12.0,4.0,0.0,1050.5475330985169,75.0,927.4508006058504,23.0,1,11.0,0.0,0.0,1.0,10.0,1.0,171.0,112.0,0.0,1.0,152.0,0.0,13.0,50.0,89.0,10.0,18.0,8.0,10.0,1,1,0,60.0,6.0,1.0,0.0,558.6204774732632,39.0,473.978181078198,7.0,1,11.0,0.0,0.0,1.0,10.0,1.0,12.0,12.0,0.0,0.0,0.0041753653444676405,0.060542797494780795,0.35908141962421714,0.5803757828810021,0.06889352818371608,0.6549707602339181,0.4444444444444444,9.135195939987103,0.10434782608695652,0.034782608695652174,0.0,12.366010674744672,0.09565217391304348,5.322,0.022,0.322,1.911,3.089,0.367,0.2,0.089,0.111,0.011,0.011,0.0,1.278,0.133,0.044,0.0,11.673,0.833,10.305,0.256,0.011,0.122,0.0,0.0,0.011,0.111,0.011,1.9,1.244,0.0,0.011,1.689,0.0,0.144,0.556,0.989,0.111,0.2,0.089,0.111,0.011,0.011,0.0,0.667,0.067,0.011,0.0,6.207,0.433,5.266,0.078,0.011,0.122,0.0,0.0,0.011,0.111,0.011,0.133,0.133,0.0,0.0,0.137
