player,ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,shield_total,block_total,block_offensive,block_ball_deflection,block_counterpress,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%,ball_recovery_total_per_match,ball_recovery_successful_per_match,ball_recovery_offensive_total_per_match,ball_recovery_offensive_successful_per_match,ball_recovery_failed_per_match,pressure_on_opponent_per_match,pressure_on_opponent_defending_third_per_match,pressure_on_opponent_middle_third_per_match,pressure_on_opponent_attacking_third_per_match,counterpressing_total_per_match,counterpressing_opponent_defending_third_per_match,counterpressing_opponent_middle_third_per_match,counterpressing_attacking_third_per_match,shield_total_per_match,block_total_per_match,block_offensive_per_match,block_ball_deflection_per_match,block_counterpress_per_match,block_during_counterpress_per_match,block_shot_on_target_per_match,clearance_total_per_match,clearance_with_head_per_match,interception_per_match,tackling_per_match,tackling_won_per_match,tackling_in_defending_third_per_match,tackling_in_middle_third_per_match,tackling_in_attacking_third_per_match,fouls_total_per_match,fouls_in_defending_third_per_match,fouls_in_middle_third_per_match,fouls_in_attacking_third_per_match,fouls_offensive_per_match,fouls_lead_to_penalty_per_match,fouls_wins_a_penalty_per_match,fouls_yellow_card_per_match,fouls_second_yellow_card_per_match,fouls_red_card_per_match,bad_behaviour_total_per_match,bad_behaviour_yellow_card_per_match,bad_behaviour_second_yellow_card_per_match,bad_behaviour_red_card_per_match,total_yellow_per_match,total_red_per_match
Sergio Ramos García,96.0,92.0,0,0,4,199.0,119.0,75.0,5.0,71.0,26.0,37.0,8.0,0.0,47.0,0,0,0,47.0,0,93.0,51.0,0.0,36.0,24.0,26.0,9.0,1.0,42.0,10.0,28.0,4.0,0,1,0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.9583333333333334,0.5979899497487438,0.3768844221105528,0.02512562814070352,0.36619718309859156,0.5211267605633803,0.11267605633802817,0.6666666666666666,0.7222222222222222,0.25,0.027777777777777776,0.23809523809523808,0.6666666666666666,0.09523809523809523,1.067,1.022,0.0,0.0,0.044,2.211,1.322,0.833,0.056,0.789,0.289,0.411,0.089,0.0,0.522,0.0,0.0,0.0,0.522,0.0,1.033,0.567,0.0,0.4,0.267,0.289,0.1,0.011,0.467,0.111,0.311,0.044,0.0,0.011,0.0,0.078,0.022,0.0,0.022,0.022,0.0,0.0,0.1,0.0
Sergio Rico González,160.0,159.0,0,0,1,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1,0,0,3.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.99375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,1.767,0.0,0.0,0.011,0.044,0.044,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.033,0.011,0.0,0.0,0.033,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.022,0.0
Sergio Álvarez Conde,137.0,136.0,0,0,1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9927007299270073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.522,1.511,0.0,0.0,0.011,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.011,0.0
Sergio Álvarez Díaz,139.0,129.0,1,1,10,637.0,228.0,356.0,53.0,231.0,29.0,162.0,40.0,0.0,61.0,1,4,4,61.0,0,46.0,30.0,0.0,113.0,66.0,53.0,55.0,5.0,67.0,12.0,43.0,12.0,1,0,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.9280575539568345,0.3579277864992151,0.5588697017268446,0.08320251177394035,0.12554112554112554,0.7012987012987013,0.17316017316017315,0.584070796460177,0.4690265486725664,0.48672566371681414,0.04424778761061947,0.1791044776119403,0.6417910447761194,0.1791044776119403,1.544,1.433,0.011,0.011,0.111,7.078,2.533,3.956,0.589,2.567,0.322,1.8,0.444,0.0,0.678,0.011,0.044,0.044,0.678,0.0,0.511,0.333,0.0,1.256,0.733,0.589,0.611,0.056,0.744,0.133,0.478,0.133,0.011,0.0,0.0,0.089,0.011,0.0,0.0,0.0,0.0,0.0,0.089,0.0
Shkodran Mustafi,143.0,141.0,0,0,2,358.0,236.0,114.0,8.0,128.0,58.0,63.0,7.0,8.0,70.0,0,1,1,70.0,1,177.0,113.0,0.0,88.0,50.0,65.0,23.0,0.0,42.0,11.0,27.0,4.0,0,0,0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,14.0,0.0,0.986013986013986,0.659217877094972,0.31843575418994413,0.0223463687150838,0.453125,0.4921875,0.0546875,0.5681818181818182,0.7386363636363636,0.26136363636363635,0.0,0.2619047619047619,0.6428571428571429,0.09523809523809523,1.589,1.567,0.0,0.0,0.022,3.978,2.622,1.267,0.089,1.422,0.644,0.7,0.078,0.089,0.778,0.0,0.011,0.011,0.778,0.011,1.967,1.256,0.0,0.978,0.556,0.722,0.256,0.0,0.467,0.122,0.3,0.044,0.0,0.0,0.0,0.111,0.0,0.0,0.044,0.044,0.0,0.0,0.156,0.0
Sidnei Rechel da Silva Júnior,167.0,156.0,0,0,11,221.0,142.0,68.0,11.0,71.0,41.0,24.0,6.0,6.0,39.0,0,1,1,39.0,0,176.0,84.0,0.0,54.0,38.0,41.0,13.0,0.0,15.0,4.0,8.0,3.0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9341317365269461,0.6425339366515838,0.3076923076923077,0.049773755656108594,0.5774647887323944,0.3380281690140845,0.08450704225352113,0.7037037037037037,0.7592592592592593,0.24074074074074073,0.0,0.26666666666666666,0.5333333333333333,0.2,1.856,1.733,0.0,0.0,0.122,2.456,1.578,0.756,0.122,0.789,0.456,0.267,0.067,0.067,0.433,0.0,0.011,0.011,0.433,0.0,1.956,0.933,0.0,0.6,0.422,0.456,0.144,0.0,0.167,0.044,0.089,0.033,0.011,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Simone Verdi,16.0,13.0,0,0,3,92.0,10.0,42.0,40.0,28.0,0.0,10.0,18.0,0.0,12.0,0,0,0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,1.0,15.0,1.0,6.0,8.0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8125,0.10869565217391304,0.45652173913043476,0.43478260869565216,0.0,0.35714285714285715,0.6428571428571429,0.6,0.2,0.6,0.2,0.06666666666666667,0.4,0.5333333333333333,0.178,0.144,0.0,0.0,0.033,1.022,0.111,0.467,0.444,0.311,0.0,0.111,0.2,0.0,0.133,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.056,0.033,0.011,0.033,0.011,0.167,0.011,0.067,0.089,0.011,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Simão Mate,129.0,120.0,0,0,9,337.0,136.0,183.0,18.0,131.0,21.0,94.0,16.0,2.0,48.0,1,2,2,48.0,0,100.0,66.0,0.0,48.0,28.0,20.0,25.0,3.0,58.0,10.0,34.0,14.0,3,0,0,9.0,1.0,1.0,2.0,2.0,0.0,0.0,11.0,1.0,0.9302325581395349,0.4035608308605341,0.543026706231454,0.05341246290801187,0.16030534351145037,0.7175572519083969,0.12213740458015267,0.5833333333333334,0.4166666666666667,0.5208333333333334,0.0625,0.1724137931034483,0.5862068965517241,0.2413793103448276,1.433,1.333,0.0,0.0,0.1,3.744,1.511,2.033,0.2,1.456,0.233,1.044,0.178,0.022,0.533,0.011,0.022,0.022,0.533,0.0,1.111,0.733,0.0,0.533,0.311,0.222,0.278,0.033,0.644,0.111,0.378,0.156,0.033,0.0,0.0,0.1,0.011,0.011,0.022,0.022,0.0,0.0,0.122,0.011
Sofiane Feghouli,69.0,62.0,0,0,7,184.0,49.0,85.0,50.0,56.0,1.0,19.0,36.0,3.0,29.0,2,1,1,29.0,0,8.0,4.0,0.0,15.0,9.0,6.0,6.0,3.0,20.0,1.0,13.0,6.0,1,0,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.8985507246376812,0.266304347826087,0.46195652173913043,0.2717391304347826,0.017857142857142856,0.3392857142857143,0.6428571428571429,0.6,0.4,0.4,0.2,0.05,0.65,0.3,0.767,0.689,0.0,0.0,0.078,2.044,0.544,0.944,0.556,0.622,0.011,0.211,0.4,0.033,0.322,0.022,0.011,0.011,0.322,0.0,0.089,0.044,0.0,0.167,0.1,0.067,0.067,0.033,0.222,0.011,0.144,0.067,0.011,0.0,0.0,0.022,0.0,0.0,0.022,0.022,0.0,0.0,0.044,0.0
Stefan Savić,28.0,28.0,0,0,0,78.0,55.0,20.0,3.0,21.0,7.0,10.0,4.0,3.0,10.0,0,1,1,10.0,0,52.0,33.0,0.0,17.0,12.0,15.0,2.0,0.0,6.0,2.0,3.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7051282051282052,0.2564102564102564,0.038461538461538464,0.3333333333333333,0.47619047619047616,0.19047619047619047,0.7058823529411765,0.8823529411764706,0.11764705882352941,0.0,0.3333333333333333,0.5,0.16666666666666666,0.311,0.311,0.0,0.0,0.0,0.867,0.611,0.222,0.033,0.233,0.078,0.111,0.044,0.033,0.111,0.0,0.011,0.011,0.111,0.0,0.578,0.367,0.0,0.189,0.133,0.167,0.022,0.0,0.067,0.022,0.033,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.011,0.0
Stefan Šćepović,32.0,31.0,0,0,1,205.0,14.0,102.0,89.0,70.0,2.0,30.0,38.0,1.0,23.0,1,2,2,23.0,0,20.0,16.0,0.0,8.0,5.0,3.0,4.0,1.0,17.0,1.0,11.0,5.0,1,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.96875,0.06829268292682927,0.4975609756097561,0.43414634146341463,0.02857142857142857,0.42857142857142855,0.5428571428571428,0.625,0.375,0.5,0.125,0.058823529411764705,0.6470588235294118,0.29411764705882354,0.356,0.344,0.0,0.0,0.011,2.278,0.156,1.133,0.989,0.778,0.022,0.333,0.422,0.011,0.256,0.011,0.022,0.022,0.256,0.0,0.222,0.178,0.0,0.089,0.056,0.033,0.044,0.011,0.189,0.011,0.122,0.056,0.011,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0
Steven N''Kemboanza Mike Christopher Nzonzi,80.0,77.0,1,1,3,339.0,130.0,164.0,45.0,113.0,23.0,57.0,33.0,1.0,46.0,0,2,2,46.0,0,51.0,38.0,0.0,41.0,30.0,19.0,18.0,4.0,37.0,6.0,22.0,9.0,0,0,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9625,0.3834808259587021,0.4837758112094395,0.13274336283185842,0.20353982300884957,0.504424778761062,0.2920353982300885,0.7317073170731707,0.4634146341463415,0.43902439024390244,0.0975609756097561,0.16216216216216217,0.5945945945945946,0.24324324324324326,0.889,0.856,0.011,0.011,0.033,3.767,1.444,1.822,0.5,1.256,0.256,0.633,0.367,0.011,0.511,0.0,0.022,0.022,0.511,0.0,0.567,0.422,0.0,0.456,0.333,0.211,0.2,0.044,0.411,0.067,0.244,0.1,0.0,0.0,0.0,0.022,0.011,0.0,0.011,0.011,0.0,0.0,0.033,0.0
Stipe Pletikosa,8.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stole Dimitrievski,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sérgio Paulo Barbosa Valente,73.0,71.0,1,1,2,178.0,29.0,107.0,42.0,56.0,7.0,25.0,24.0,0.0,23.0,0,0,0,23.0,0,5.0,3.0,0.0,23.0,18.0,7.0,12.0,4.0,20.0,2.0,11.0,7.0,2,0,0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.9726027397260274,0.16292134831460675,0.601123595505618,0.23595505617977527,0.125,0.44642857142857145,0.42857142857142855,0.782608695652174,0.30434782608695654,0.5217391304347826,0.17391304347826086,0.1,0.55,0.35,0.811,0.789,0.011,0.011,0.022,1.978,0.322,1.189,0.467,0.622,0.078,0.278,0.267,0.0,0.256,0.0,0.0,0.0,0.256,0.0,0.056,0.033,0.0,0.256,0.2,0.078,0.133,0.044,0.222,0.022,0.122,0.078,0.022,0.0,0.0,0.033,0.0,0.0,0.022,0.022,0.0,0.0,0.056,0.0
Takashi Inui,64.0,57.0,0,0,7,330.0,64.0,155.0,111.0,76.0,0.0,38.0,38.0,0.0,18.0,0,3,3,18.0,0,2.0,0.0,0.0,31.0,17.0,8.0,18.0,5.0,24.0,4.0,12.0,8.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.890625,0.19393939393939394,0.4696969696969697,0.33636363636363636,0.0,0.5,0.5,0.5483870967741935,0.25806451612903225,0.5806451612903226,0.16129032258064516,0.16666666666666666,0.5,0.3333333333333333,0.711,0.633,0.0,0.0,0.078,3.667,0.711,1.722,1.233,0.844,0.0,0.422,0.422,0.0,0.2,0.0,0.033,0.033,0.2,0.0,0.022,0.0,0.0,0.344,0.189,0.089,0.2,0.056,0.267,0.044,0.133,0.089,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Theo Bernard François Hernández,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thievy Guivane Bifouma Koulossa,10.0,10.0,0,0,0,25.0,5.0,7.0,13.0,14.0,0.0,3.0,11.0,0.0,4.0,0,0,0,4.0,0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,5.0,1.0,0.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.28,0.52,0.0,0.21428571428571427,0.7857142857142857,0.5,0.0,0.5,0.5,0.2,0.0,0.8,0.111,0.111,0.0,0.0,0.0,0.278,0.056,0.078,0.144,0.156,0.0,0.033,0.122,0.0,0.044,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.044,0.022,0.0,0.022,0.022,0.056,0.011,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Teye Partey,29.0,28.0,0,0,1,109.0,30.0,56.0,23.0,37.0,2.0,14.0,21.0,0.0,11.0,0,0,0,11.0,0,4.0,3.0,0.0,22.0,13.0,7.0,9.0,6.0,12.0,2.0,6.0,4.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9655172413793104,0.27522935779816515,0.5137614678899083,0.21100917431192662,0.05405405405405406,0.3783783783783784,0.5675675675675675,0.5909090909090909,0.3181818181818182,0.4090909090909091,0.2727272727272727,0.16666666666666666,0.5,0.3333333333333333,0.322,0.311,0.0,0.0,0.011,1.211,0.333,0.622,0.256,0.411,0.022,0.156,0.233,0.0,0.122,0.0,0.0,0.0,0.122,0.0,0.044,0.033,0.0,0.244,0.144,0.078,0.1,0.067,0.133,0.022,0.067,0.044,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Thomas Vermaelen,19.0,19.0,0,0,0,31.0,21.0,9.0,1.0,11.0,6.0,4.0,1.0,0.0,8.0,0,0,0,8.0,0,46.0,30.0,0.0,5.0,4.0,5.0,0.0,0.0,4.0,2.0,2.0,0.0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.6774193548387096,0.2903225806451613,0.03225806451612903,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.8,1.0,0.0,0.0,0.5,0.5,0.0,0.211,0.211,0.0,0.0,0.0,0.344,0.233,0.1,0.011,0.122,0.067,0.044,0.011,0.0,0.089,0.0,0.0,0.0,0.089,0.0,0.511,0.333,0.0,0.056,0.044,0.056,0.0,0.0,0.044,0.022,0.022,0.0,0.011,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Théo Bongonda Mbul''Ofeko Batombo,57.0,54.0,0,0,3,142.0,38.0,54.0,50.0,47.0,4.0,12.0,31.0,2.0,21.0,0,2,2,21.0,0,9.0,7.0,0.0,20.0,12.0,8.0,8.0,4.0,23.0,4.0,12.0,7.0,3,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9473684210526315,0.2676056338028169,0.38028169014084506,0.352112676056338,0.0851063829787234,0.2553191489361702,0.6595744680851063,0.6,0.4,0.4,0.2,0.17391304347826086,0.5217391304347826,0.30434782608695654,0.633,0.6,0.0,0.0,0.033,1.578,0.422,0.6,0.556,0.522,0.044,0.133,0.344,0.022,0.233,0.0,0.022,0.022,0.233,0.0,0.1,0.078,0.0,0.222,0.133,0.089,0.089,0.044,0.256,0.044,0.133,0.078,0.033,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0
Tiago Cardoso Mendes,61.0,59.0,0,0,2,188.0,59.0,107.0,22.0,73.0,14.0,36.0,23.0,0.0,18.0,0,0,0,18.0,0,26.0,18.0,0.0,30.0,17.0,14.0,11.0,5.0,21.0,2.0,14.0,5.0,0,0,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.9672131147540983,0.31382978723404253,0.5691489361702128,0.11702127659574468,0.1917808219178082,0.4931506849315068,0.3150684931506849,0.5666666666666667,0.4666666666666667,0.36666666666666664,0.16666666666666666,0.09523809523809523,0.6666666666666666,0.23809523809523808,0.678,0.656,0.0,0.0,0.022,2.089,0.656,1.189,0.244,0.811,0.156,0.4,0.256,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.289,0.2,0.0,0.333,0.189,0.156,0.122,0.056,0.233,0.022,0.156,0.056,0.0,0.0,0.0,0.033,0.0,0.0,0.011,0.011,0.0,0.0,0.044,0.0
Tiago Manuel Dias Correia,138.0,123.0,0,0,15,320.0,88.0,138.0,94.0,104.0,9.0,50.0,45.0,1.0,53.0,0,0,0,53.0,0,38.0,21.0,0.0,34.0,17.0,16.0,15.0,3.0,37.0,6.0,22.0,9.0,2,0,0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.8913043478260869,0.275,0.43125,0.29375,0.08653846153846154,0.4807692307692308,0.4326923076923077,0.5,0.47058823529411764,0.4411764705882353,0.08823529411764706,0.16216216216216217,0.5945945945945946,0.24324324324324326,1.533,1.367,0.0,0.0,0.167,3.556,0.978,1.533,1.044,1.156,0.1,0.556,0.5,0.011,0.589,0.0,0.0,0.0,0.589,0.0,0.422,0.233,0.0,0.378,0.189,0.178,0.167,0.033,0.411,0.067,0.244,0.1,0.022,0.0,0.0,0.022,0.0,0.0,0.011,0.011,0.0,0.0,0.033,0.0
Timothée Kolodziejczak,98.0,91.0,0,0,7,198.0,116.0,69.0,13.0,76.0,23.0,41.0,12.0,2.0,28.0,0,0,0,28.0,0,89.0,44.0,0.0,41.0,20.0,27.0,12.0,2.0,32.0,9.0,21.0,2.0,0,0,0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.9285714285714286,0.5858585858585859,0.3484848484848485,0.06565656565656566,0.3026315789473684,0.5394736842105263,0.15789473684210525,0.4878048780487805,0.6585365853658537,0.2926829268292683,0.04878048780487805,0.28125,0.65625,0.0625,1.089,1.011,0.0,0.0,0.078,2.2,1.289,0.767,0.144,0.844,0.256,0.456,0.133,0.022,0.311,0.0,0.0,0.0,0.311,0.0,0.989,0.489,0.0,0.456,0.222,0.3,0.133,0.022,0.356,0.1,0.233,0.022,0.0,0.0,0.0,0.067,0.0,0.0,0.011,0.0,0.0,0.011,0.067,0.011
Tomás Pina Isla,110.0,99.0,0,0,11,312.0,115.0,162.0,35.0,139.0,14.0,87.0,38.0,0.0,35.0,1,2,2,35.0,0,36.0,25.0,0.0,50.0,31.0,13.0,27.0,10.0,49.0,6.0,32.0,11.0,0,0,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.9,0.3685897435897436,0.5192307692307693,0.11217948717948718,0.10071942446043165,0.6258992805755396,0.2733812949640288,0.62,0.26,0.54,0.2,0.12244897959183673,0.6530612244897959,0.22448979591836735,1.222,1.1,0.0,0.0,0.122,3.467,1.278,1.8,0.389,1.544,0.156,0.967,0.422,0.0,0.389,0.011,0.022,0.022,0.389,0.0,0.4,0.278,0.0,0.556,0.344,0.144,0.3,0.111,0.544,0.067,0.356,0.122,0.0,0.0,0.0,0.033,0.0,0.0,0.011,0.011,0.0,0.0,0.044,0.0
Toni Kroos,157.0,151.0,0,0,6,672.0,164.0,412.0,96.0,200.0,22.0,133.0,45.0,0.0,40.0,0,4,4,40.0,0,9.0,6.0,0.0,65.0,51.0,20.0,39.0,6.0,39.0,7.0,19.0,13.0,2,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9617834394904459,0.24404761904761904,0.6130952380952381,0.14285714285714285,0.11,0.665,0.225,0.7846153846153846,0.3076923076923077,0.6,0.09230769230769231,0.1794871794871795,0.48717948717948717,0.3333333333333333,1.744,1.678,0.0,0.0,0.067,7.467,1.822,4.578,1.067,2.222,0.244,1.478,0.5,0.0,0.444,0.0,0.044,0.044,0.444,0.0,0.1,0.067,0.0,0.722,0.567,0.222,0.433,0.067,0.433,0.078,0.211,0.144,0.022,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Uche Henry Agbo,15.0,13.0,0,0,2,57.0,22.0,30.0,5.0,16.0,3.0,8.0,5.0,0.0,9.0,1,0,0,9.0,0,8.0,4.0,0.0,10.0,7.0,6.0,2.0,2.0,12.0,4.0,6.0,2.0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8666666666666667,0.38596491228070173,0.5263157894736842,0.08771929824561403,0.1875,0.5,0.3125,0.7,0.6,0.2,0.2,0.3333333333333333,0.5,0.16666666666666666,0.167,0.144,0.0,0.0,0.022,0.633,0.244,0.333,0.056,0.178,0.033,0.089,0.056,0.0,0.1,0.011,0.0,0.0,0.1,0.0,0.089,0.044,0.0,0.111,0.078,0.067,0.022,0.022,0.133,0.044,0.067,0.022,0.011,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Vicente Guaita Panadero,174.0,174.0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.933,1.933,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.022,0.0
