Model,Accuracy (mean),Accuracy (std),Precision_macro (mean),Precision_macro (std),Recall_macro (mean),Recall_macro (std),F1_macro (mean),F1_macro (std)
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.01, 'clf__max_depth': 12, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0}",0.8995273435295446,0.015225877774092575,0.9139243441960192,0.014268064643589826,0.912759363783227,0.012933555410991978,0.9128393327449384,0.013385133298634132
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.8995273435295446,0.01577350186974038,0.913579856454264,0.016551308200661002,0.9123697447617607,0.013318816934908682,0.9123227232291111,0.014301147974291632
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.8995273435295446,0.01577350186974038,0.913579856454264,0.016551308200661002,0.9123697447617607,0.013318816934908682,0.9123227232291111,0.014301147974291632
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.8995273435295446,0.014560975661266448,0.9132124611475916,0.013765999869334553,0.9125516018971245,0.01254534393080223,0.9125300699995591,0.012925165080149952
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.8995273435295446,0.01577350186974038,0.913579856454264,0.016551308200661002,0.9123697447617607,0.013318816934908682,0.9123227232291111,0.014301147974291632
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.899523110785033,0.011318686836581725,0.9114734795781765,0.012996407437955399,0.9130697386937495,0.0093717817063767,0.9118610305591728,0.01108280148743763
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.899523110785033,0.011318686836581725,0.9114734795781765,0.012996407437955399,0.9130697386937495,0.0093717817063767,0.9118610305591728,0.01108280148743763
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.899523110785033,0.011318686836581725,0.9114734795781765,0.012996407437955399,0.9130697386937495,0.0093717817063767,0.9118610305591728,0.01108280148743763
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.899523110785033,0.011318686836581725,0.9114734795781765,0.012996407437955399,0.9130697386937495,0.0093717817063767,0.9118610305591728,0.01108280148743763
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.899523110785033,0.011318686836581725,0.9114734795781765,0.012996407437955399,0.9130697386937495,0.0093717817063767,0.9118610305591728,0.01108280148743763
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.899523110785033,0.011318686836581725,0.9114734795781765,0.012996407437955399,0.9130697386937495,0.0093717817063767,0.9118610305591728,0.01108280148743763
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0}",0.8995216998701958,0.012741988220620734,0.9110927601206121,0.013566314839832491,0.9134432202768217,0.011436488714960452,0.9117104817024035,0.01236095754178835
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.8995216998701958,0.012630476209309035,0.9121985539750318,0.01476444509849348,0.9123429947319348,0.01128915909971657,0.9114711869285881,0.012201997496694013
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 12, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.8995216998701958,0.012630476209309035,0.9121985539750318,0.01476444509849348,0.9123429947319348,0.01128915909971657,0.9114711869285881,0.012201997496694013
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 12, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.8995216998701958,0.012630476209309035,0.9121985539750318,0.01476444509849348,0.9123429947319348,0.01128915909971657,0.9114711869285881,0.012201997496694013
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.8995216998701958,0.012630476209309035,0.9121985539750318,0.01476444509849348,0.9123429947319348,0.01128915909971657,0.9114711869285881,0.012201997496694013
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.8995216998701958,0.012630476209309035,0.9121985539750318,0.01476444509849348,0.9123429947319348,0.01128915909971657,0.9114711869285881,0.012201997496694013
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.8995216998701958,0.012630476209309035,0.9121985539750318,0.01476444509849348,0.9123429947319348,0.01128915909971657,0.9114711869285881,0.012201997496694013
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.0}",0.8995216998701958,0.012741988220620734,0.9110927601206121,0.013566314839832491,0.9134432202768217,0.011436488714960452,0.9117104817024035,0.01236095754178835
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.8995202889553587,0.014710343432463217,0.9122165805759153,0.016192904679991536,0.9127134005276053,0.012761021429786872,0.9117231443626297,0.013786087698211442
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.8995202889553587,0.014710343432463217,0.9122165805759153,0.016192904679991536,0.9127134005276053,0.012761021429786872,0.9117231443626297,0.013786087698211442
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.8995202889553587,0.015911491222626604,0.911926940328746,0.016654988720492907,0.9132476747626246,0.013632660343876276,0.9120136868481323,0.014841345496640937
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 1000, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.8995202889553587,0.013189169260922876,0.9114984783527559,0.014515164202640913,0.9125581327226209,0.011731767835148206,0.9115868535289184,0.012874330973007303
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.8995202889553587,0.013189169260922876,0.9114984783527559,0.014515164202640913,0.9125581327226209,0.011731767835148206,0.9115868535289184,0.012874330973007303
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.8995202889553587,0.013189169260922876,0.9114984783527559,0.014515164202640913,0.9125581327226209,0.011731767835148206,0.9115868535289184,0.012874330973007303
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 16, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.8995202889553587,0.015911491222626604,0.911926940328746,0.016654988720492907,0.9132476747626246,0.013632660343876276,0.9120136868481323,0.014841345496640937
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.8995202889553585,0.009733078580738084,0.9118989288722551,0.011792592397621105,0.9129058702544007,0.00879720872613978,0.9117719306550972,0.009735532113407837
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.8995202889553585,0.009733078580738084,0.9118989288722551,0.011792592397621105,0.9129058702544007,0.00879720872613978,0.9117719306550972,0.009735532113407837
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.8995188780405214,0.012311908847902077,0.9117830528131645,0.013203869090963554,0.9129089460418024,0.011122701031872346,0.9117986096315377,0.011794107503526333
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.8995188780405214,0.013091540828438122,0.9119630273477755,0.013780792238535521,0.914886635559159,0.010682298874447481,0.9126340251683029,0.012290225534484266
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.8995188780405214,0.013091540828438122,0.9119630273477755,0.013780792238535521,0.914886635559159,0.010682298874447481,0.9126340251683029,0.012290225534484266
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.8995188780405214,0.013091540828438122,0.9119630273477755,0.013780792238535521,0.914886635559159,0.010682298874447481,0.9126340251683029,0.012290225534484266
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.8995188780405214,0.013091540828438122,0.9119630273477755,0.013780792238535521,0.914886635559159,0.010682298874447481,0.9126340251683029,0.012290225534484266
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0}",0.8989982504656018,0.0166774773475272,0.913364243275433,0.015685419084878704,0.9116301577002002,0.014354521439814097,0.9119828639167491,0.014573558313934972
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.1}",0.8989954286359275,0.01528358582243118,0.9132117718325914,0.014731610261166593,0.912148294496825,0.012871826191032824,0.9121902969494504,0.013527548000172796
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.01, 'clf__max_depth': 12, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.1}",0.8989940177210902,0.010859205196581406,0.9134130277877739,0.011667423982047918,0.9121566765799424,0.008378156584903101,0.9122079588152582,0.009410459748043307
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 16, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.015868908981953547,0.9114837420282766,0.016730632361861758,0.9125199248222762,0.013750450270640448,0.9115116293289424,0.014920758244964244
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.01302964199824996,0.9115928665412703,0.01358821248598347,0.9143184537409772,0.010835417455801017,0.9121922488409373,0.012212409599212678
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 12, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.01302964199824996,0.9115928665412703,0.01358821248598347,0.9143184537409772,0.010835417455801017,0.9121922488409373,0.012212409599212678
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.013351388475514706,0.9112229207141697,0.014557209234320918,0.9117778887011546,0.011601399323499911,0.910995274389761,0.01270416426944707
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 16, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.015868908981953547,0.9114837420282766,0.016730632361861758,0.9125199248222762,0.013750450270640448,0.9115116293289424,0.014920758244964244
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.013351388475514706,0.9112229207141697,0.014557209234320918,0.9117778887011546,0.011601399323499911,0.910995274389761,0.01270416426944707
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.013351388475514706,0.9112229207141697,0.014557209234320918,0.9117778887011546,0.011601399323499911,0.910995274389761,0.01270416426944707
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.013351388475514706,0.9112229207141697,0.014557209234320918,0.9117778887011546,0.011601399323499911,0.910995274389761,0.01270416426944707
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.01302964199824996,0.9115928665412703,0.01358821248598347,0.9143184537409772,0.010835417455801017,0.9121922488409373,0.012212409599212678
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.013351388475514706,0.9112229207141697,0.014557209234320918,0.9117778887011546,0.011601399323499911,0.910995274389761,0.01270416426944707
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.013351388475514706,0.9112229207141697,0.014557209234320918,0.9117778887011546,0.011601399323499911,0.910995274389761,0.01270416426944707
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.015868908981953547,0.9114837420282766,0.016730632361861758,0.9125199248222762,0.013750450270640448,0.9115116293289424,0.014920758244964244
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.015868908981953547,0.9114837420282766,0.016730632361861758,0.9125199248222762,0.013750450270640448,0.9115116293289424,0.014920758244964244
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.013351388475514706,0.9112229207141697,0.014557209234320918,0.9117778887011546,0.011601399323499911,0.910995274389761,0.01270416426944707
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.013351388475514706,0.9112229207141697,0.014557209234320918,0.9117778887011546,0.011601399323499911,0.910995274389761,0.01270416426944707
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.013351388475514706,0.9112229207141697,0.014557209234320918,0.9117778887011546,0.011601399323499911,0.910995274389761,0.01270416426944707
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.013351388475514706,0.9112229207141697,0.014557209234320918,0.9117778887011546,0.011601399323499911,0.910995274389761,0.01270416426944707
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.8989897849765788,0.013351388475514706,0.9112229207141697,0.014557209234320918,0.9117778887011546,0.011601399323499911,0.910995274389761,0.01270416426944707
